target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	79.5646	0	0
ENSGALT00000092144.1	105	43.0189	0	0
ENSGALT00000097599.1	99	40.2449	0	0
ENSGALT00000096074.1	282	79.5646	0	0
ENSGALT00000093123.1	285	81.8718	0	0
ENSGALT00000095759.1	297	91.7049	2	1.42211
ENSGALT00000098150.1	207	31.3903	0	0
ENSGALT00000088071.2	171	14.7769	1	4.41278
ENSGALT00000101747.1	111	43.7667	0	0
ENSGALT00000034018.5	285	81.8718	0	0
ENSGALT00000098775.1	282	79.5646	0	0
ENSGALT00000105314.1	288	84.1754	0	0
ENSGALT00000103186.1	204	29.88	1	2.18231
ENSGALT00000095006.1	282	79.5646	1	0.819551
ENSGALT00000093599.1	297	91.7049	0	0
ENSGALT00000106599.1	288	84.1754	0	0
ENSGALT00000106076.1	288	84.1754	1	0.77466
ENSGALT00000092569.1	207	31.3903	0	0
ENSGALT00000097506.1	282	79.5646	0	0
ENSGALT00000102408.1	174	15.9546	0	0
ENSGALT00000085358.2	261	64.3046	0	0
ENSGALT00000090665.1	207	31.3903	0	0
ENSGALT00000104147.1	282	79.5646	3	2.45865
ENSGALT00000009519.6	312	104.027	111	69.5783
ENSGALT00000107510.1	303	96.7111	0	0
ENSGALT00000102297.1	300	94.2239	1.097	0.759173
ENSGALT00000106260.1	300	94.2239	0	0
ENSGALT00000091808.1	303	96.7111	0	0
ENSGALT00000107033.1	300	94.2239	0	0
ENSGALT00000093063.1	303	96.7111	0	0
ENSGALT00000093463.1	303	96.7111	1	0.674248
ENSGALT00000097156.1	300	94.2239	0	0
ENSGALT00000107238.1	306	99.1142	0	0
ENSGALT00000103224.1	303	96.7111	0.547134	0.368904
ENSGALT00000076576.2	300	94.2239	0	0
ENSGALT00000100705.1	303	96.7111	1.09427	0.737808
ENSGALT00000095032.1	297	91.7049	1	0.711056
ENSGALT00000095957.1	300	94.2239	0	0
ENSGALT00000104488.1	291	86.6447	0	0
ENSGALT00000090393.1	300	94.2239	0.732682	0.50705
ENSGALT00000107783.1	300	94.2239	0.841746	0.582527
ENSGALT00000101333.1	300	94.2239	0	0
ENSGALT00000105767.1	300	94.2239	0	0
ENSGALT00000103134.1	303	96.7111	0	0
ENSGALT00000091408.1	300	94.2239	0.732682	0.50705
ENSGALT00000097586.1	300	94.2239	0	0
ENSGALT00000091033.1	303	96.7111	2	1.3485
ENSGALT00000107771.1	300	94.2239	0	0
ENSGALT00000106915.1	303	96.7111	0	0
ENSGALT00000091553.1	303	96.7111	0	0
ENSGALT00000093743.1	303	96.7111	0	0
ENSGALT00000106326.1	303	96.7111	2.18854	1.47562
ENSGALT00000095681.1	300	94.2239	0	0
ENSGALT00000106995.1	300	94.2239	0	0
ENSGALT00000100646.1	300	94.2239	0	0
ENSGALT00000096595.1	303	96.7111	1.09427	0.737808
ENSGALT00000097847.1	300	94.2239	0	0
ENSGALT00000105763.1	303	96.7111	0	0
ENSGALT00000101575.1	300	94.2239	0	0
ENSGALT00000107864.1	303	96.7111	0	0
ENSGALT00000105971.1	300	94.2239	0	0
ENSGALT00000095502.1	303	96.7111	0	0
ENSGALT00000092747.1	300	94.2239	0	0
ENSGALT00000091562.1	306	99.1142	0	0
ENSGALT00000094104.1	303	96.7111	0.547134	0.368904
ENSGALT00000090412.1	303	96.7111	0	0
ENSGALT00000101020.1	303	96.7111	1.09427	0.737808
ENSGALT00000102707.1	303	96.7111	0	0
ENSGALT00000093555.1	303	96.7111	0	0
ENSGALT00000096330.1	300	94.2239	1	0.692046
ENSGALT00000096025.1	300	94.2239	0	0
ENSGALT00000107692.1	300	94.2239	1	0.692046
ENSGALT00000105196.1	303	96.7111	0	0
ENSGALT00000093144.1	300	94.2239	0	0
ENSGALT00000095235.1	300	94.2239	0.841746	0.582527
ENSGALT00000094112.1	300	94.2239	1	0.692046
ENSGALT00000100750.1	303	96.7111	0	0
ENSGALT00000105296.1	303	96.7111	0	0
ENSGALT00000098355.1	303	96.7111	0	0
ENSGALT00000098909.1	300	94.2239	0	0
ENSGALT00000104847.1	303	96.7111	0	0
ENSGALT00000108026.1	303	96.7111	0	0
ENSGALT00000103665.1	303	96.7111	0	0
ENSGALT00000105628.1	303	96.7111	0	0
ENSGALT00000097081.1	300	94.2239	1	0.692046
ENSGALT00000105645.1	291	86.6447	0	0
ENSGALT00000098506.1	300	94.2239	0	0
ENSGALT00000096927.1	303	96.7111	2	1.3485
ENSGALT00000105629.1	303	96.7111	0	0
ENSGALT00000093613.1	300	94.2239	0	0
ENSGALT00000099537.1	303	96.7111	0	0
ENSGALT00000092633.1	303	96.7111	1	0.674248
ENSGALT00000104205.1	303	96.7111	1.09427	0.737808
ENSGALT00000108182.1	303	96.7111	0	0
ENSGALT00000091267.1	303	96.7111	0	0
ENSGALT00000101555.1	303	96.7111	1.09427	0.737808
ENSGALT00000103901.1	303	96.7111	2	1.3485
ENSGALT00000106578.1	303	96.7111	10	6.74248
ENSGALT00000093220.1	348	136.532	66	31.5214
ENSGALT00000080481.1	975	734.567	71646	6360
ENSGALT00000082968.2	1039	769.249	34639	2936.26
ENSGALT00000053568.1	1548	1270.6	601361	30862
ENSGALT00000054328.1	684	434.914	213127	31954.5
ENSGALT00000054361.1	165	12.3343	1764	9325.64
ENSGALT00000076413.1	684	485.399	74904	10062.4
ENSGALT00000061564.1	784	545.641	238094	28453.6
ENSGALT00000049217.1	351	139.338	15878	7430.59
ENSGALT00000079811.1	297	91.7049	7972	5668.54
ENSGALT00000063913.1	1378	1123.03	90446	5251.64
ENSGALT00000047001.1	1818	1550.84	47380	1992.15
ENSGALT00000053400.1	1143	924.146	125060	8824.17
ENSGALT00000068151.1	522	320.691	815	165.717
ENSGALT00000015774.6	2848	2649.45	141	3.47025
ENSGALT00000107714.1	192	24.1073	0	0
ENSGALT00000087687.2	2219	1688.74	346.153	13.366
ENSGALT00000007277.3	2291	1768.4	1258.85	46.4182
ENSGALT00000016200.6	2519	1983.8	41	1.34766
ENSGALT00000057018.2	2043	1989.26	64.3567	2.10959
ENSGALT00000064690.2	2193	2140.42	31.3331	0.954555
ENSGALT00000103853.1	2238	2169.91	0	0
ENSGALT00000095972.1	1968	1905.87	17.3102	0.59225
ENSGALT00000052654.2	3495	3949.86	1103	18.2092
ENSGALT00000061915.3	970	910.521	574	41.1072
ENSGALT00000033572.5	2547	2436.42	50.9942	1.36479
ENSGALT00000076955.2	2058	1958.64	22.0058	0.732623
ENSGALT00000107965.1	2460	2613.18	2.46386	0.0614814
ENSGALT00000080793.2	1206	1200.86	1.58301	0.0859579
ENSGALT00000001657.6	1354	1095.03	2656.3	158.178
ENSGALT00000038720.4	2784	2224.51	38.7033	1.13451
ENSGALT00000064754.2	2359	2015.7	1496	48.3953
ENSGALT00000096825.1	3212	2996.11	0	0
