target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	86.8159	0	0
ENSGALT00000092144.1	105	36.1698	0	0
ENSGALT00000097599.1	99	33.0274	0	0
ENSGALT00000096074.1	282	86.8159	0	0
ENSGALT00000093123.1	285	89.4368	0	0
ENSGALT00000095759.1	297	100.078	20.113	16.8578
ENSGALT00000098150.1	207	32.2411	0	0
ENSGALT00000088071.2	171	14.5633	1	5.75974
ENSGALT00000101747.1	111	37.8771	0	0
ENSGALT00000034018.5	285	89.4368	12	11.2545
ENSGALT00000098775.1	282	86.8159	1.54445	1.49223
ENSGALT00000105314.1	288	92.0876	4	3.64351
ENSGALT00000103186.1	204	30.6042	0.455554	1.24859
ENSGALT00000095006.1	282	86.8159	1	0.966189
ENSGALT00000093599.1	297	100.078	12	10.0578
ENSGALT00000106599.1	288	92.0876	10	9.10878
ENSGALT00000106076.1	288	92.0876	0	0
ENSGALT00000092569.1	207	32.2411	0	0
ENSGALT00000097506.1	282	86.8159	4	3.86476
ENSGALT00000102408.1	174	15.8582	0	0
ENSGALT00000085358.2	261	69.3176	9.88704	11.9642
ENSGALT00000090665.1	207	32.2411	1	2.60167
ENSGALT00000104147.1	282	86.8159	70	67.6333
ENSGALT00000009519.6	312	113.733	1769	1304.67
ENSGALT00000107510.1	303	105.5	0	0
ENSGALT00000102297.1	300	102.814	3.56086	2.90511
ENSGALT00000106260.1	300	102.814	2.01743	1.64591
ENSGALT00000091808.1	303	105.5	1.0914	0.867744
ENSGALT00000107033.1	300	102.814	0	0
ENSGALT00000093063.1	303	105.5	2.72261	2.16468
ENSGALT00000093463.1	303	105.5	1	0.795074
ENSGALT00000097156.1	300	102.814	0	0
ENSGALT00000107238.1	306	108.235	0.521472	0.404132
ENSGALT00000103224.1	303	105.5	4.86984	3.87189
ENSGALT00000076576.2	300	102.814	6.35937	5.18826
ENSGALT00000100705.1	303	105.5	6.42105	5.10521
ENSGALT00000095032.1	297	100.078	0	0
ENSGALT00000095957.1	300	102.814	4.32094	3.52522
ENSGALT00000104488.1	291	94.7026	0	0
ENSGALT00000090393.1	300	102.814	0	0
ENSGALT00000107783.1	300	102.814	7.75444	6.32642
ENSGALT00000101333.1	300	102.814	0	0
ENSGALT00000105767.1	300	102.814	0	0
ENSGALT00000103134.1	303	105.5	1.05805	0.841232
ENSGALT00000091408.1	300	102.814	0	0
ENSGALT00000097586.1	300	102.814	0	0
ENSGALT00000091033.1	303	105.5	7.03838	5.59604
ENSGALT00000107771.1	300	102.814	0	0
ENSGALT00000106915.1	303	105.5	1.24454	0.989505
ENSGALT00000091553.1	303	105.5	7.59508	6.03866
ENSGALT00000093743.1	303	105.5	3.63112	2.88701
ENSGALT00000106326.1	303	105.5	3.14306	2.49897
ENSGALT00000095681.1	300	102.814	13.7893	11.2499
ENSGALT00000106995.1	300	102.814	2.02423	1.65145
ENSGALT00000100646.1	300	102.814	5.57833	4.55105
ENSGALT00000096595.1	303	105.5	40.7321	32.3851
ENSGALT00000097847.1	300	102.814	0.463148	0.377857
ENSGALT00000105763.1	303	105.5	0	0
ENSGALT00000101575.1	300	102.814	0.463148	0.377857
ENSGALT00000107864.1	303	105.5	0	0
ENSGALT00000105971.1	300	102.814	0.463148	0.377857
ENSGALT00000095502.1	303	105.5	0	0
ENSGALT00000092747.1	300	102.814	0.463148	0.377857
ENSGALT00000091562.1	306	108.235	0.521472	0.404132
ENSGALT00000094104.1	303	105.5	4.86984	3.87189
ENSGALT00000090412.1	303	105.5	0	0
ENSGALT00000101020.1	303	105.5	6.42105	5.10521
ENSGALT00000102707.1	303	105.5	0	0
ENSGALT00000093555.1	303	105.5	0	0
ENSGALT00000096330.1	300	102.814	2.5508	2.08106
ENSGALT00000096025.1	300	102.814	2	1.63169
ENSGALT00000107692.1	300	102.814	0	0
ENSGALT00000105196.1	303	105.5	1.05805	0.841232
ENSGALT00000093144.1	300	102.814	0	0
ENSGALT00000095235.1	300	102.814	7.75444	6.32642
ENSGALT00000094112.1	300	102.814	11.6103	9.47223
ENSGALT00000100750.1	303	105.5	33.9981	27.031
ENSGALT00000105296.1	303	105.5	6.04042	4.80258
ENSGALT00000098355.1	303	105.5	0	0
ENSGALT00000098909.1	300	102.814	0	0
ENSGALT00000104847.1	303	105.5	0	0
ENSGALT00000108026.1	303	105.5	0	0
ENSGALT00000103665.1	303	105.5	3.25582	2.58862
ENSGALT00000105628.1	303	105.5	1.01753	0.809012
ENSGALT00000097081.1	300	102.814	30.2152	24.651
ENSGALT00000105645.1	291	94.7026	11.0301	9.76965
ENSGALT00000098506.1	300	102.814	10.4895	8.55778
ENSGALT00000096927.1	303	105.5	34.6156	27.522
ENSGALT00000105629.1	303	105.5	0	0
ENSGALT00000093613.1	300	102.814	12.9945	10.6015
ENSGALT00000099537.1	303	105.5	0	0
ENSGALT00000092633.1	303	105.5	0	0
ENSGALT00000104205.1	303	105.5	0	0
ENSGALT00000108182.1	303	105.5	0	0
ENSGALT00000091267.1	303	105.5	9.0483	7.19407
ENSGALT00000101555.1	303	105.5	64.1827	51.03
ENSGALT00000103901.1	303	105.5	41	32.5981
ENSGALT00000106578.1	303	105.5	47	37.3685
ENSGALT00000093220.1	348	207.422	1442	583.138
ENSGALT00000080481.1	975	759.047	22845	2524.55
ENSGALT00000082968.2	1039	794.642	11240	1186.47
ENSGALT00000053568.1	1548	1318.49	228298	14524
ENSGALT00000054328.1	684	471.692	76445	13594.1
ENSGALT00000054361.1	165	12.1783	403	2775.75
ENSGALT00000076413.1	684	516.859	30731	4987.31
ENSGALT00000061564.1	784	589.362	99351	14140.1
ENSGALT00000049217.1	351	150.767	6591	3666.95
ENSGALT00000079811.1	297	100.078	2515	2107.96
ENSGALT00000063913.1	1378	1157.64	20818	1508.44
ENSGALT00000047001.1	1818	1616.9	17727	919.631
ENSGALT00000053400.1	1143	975.09	42416	3648.77
ENSGALT00000068151.1	522	352.228	915	217.901
ENSGALT00000015774.6	2848	2666.24	218	6.85833
ENSGALT00000107714.1	192	24.2863	0	0
ENSGALT00000087687.2	2219	1694.69	78.7122	3.89596
ENSGALT00000007277.3	2291	1770.55	1582.29	74.9617
ENSGALT00000016200.6	2519	2001.71	64	2.68188
ENSGALT00000057018.2	2043	1993.01	110.263	4.64067
ENSGALT00000064690.2	2193	2144.26	86.2952	3.37576
ENSGALT00000103853.1	2238	2174.99	0	0
ENSGALT00000095972.1	1968	1912.68	47.442	2.08057
ENSGALT00000052654.2	3495	3997.46	1508	31.6431
ENSGALT00000061915.3	970	925.875	983	89.0558
ENSGALT00000033572.5	2547	2459	90.9379	3.10205
ENSGALT00000076955.2	2058	1984.84	34.0621	1.43949
ENSGALT00000107965.1	2460	2659.71	9	0.283838
ENSGALT00000080793.2	1206	1221.47	0	0
ENSGALT00000001657.6	1354	1117.77	2153.36	161.593
ENSGALT00000038720.4	2784	2240.03	30.6432	1.14747
ENSGALT00000064754.2	2359	2041.06	1520	62.4669
ENSGALT00000096825.1	3212	2781.58	1.00083	0.0301806
ENSGALT00000089429.2	1386	1221.2	52	3.57172
ENSGALT00000085779.2	1599	1967.98	46	1.96064
ENSGALT00000057265.2	1520	1212.86	8.71756	0.602899
ENSGALT00000069945.2	1266	1010.06	331.355	27.5175
ENSGALT00000093812.1	1700	1294.04	18.648	1.20877
ENSGALT00000017109.6	1577	1201.44	306.28	21.3834
ENSGALT00000103291.1	2658	2454.44	0	0
ENSGALT00000084934.2	2580	2376.44	0	0
ENSGALT00000095264.1	2724	2520.44	0	0
ENSGALT00000093947.1	2976	2772.44	0	0
ENSGALT00000005824.5	3364	2984.13	722.826	20.3178
ENSGALT00000069539.2	1440	1239.11	41.1744	2.78727
ENSGALT00000092213.1	165	12.1783	0	0
ENSGALT00000044892.3	417	249.162	3.13065	1.05394
ENSGALT00000015470.6	1305	1084.48	290	22.4304
ENSGALT00000094180.1	3408	2722.28	0	0
ENSGALT00000093577.1	3924	3412.69	0	0
ENSGALT00000094724.1	3282	2892.13	25.2362	0.731928
ENSGALT00000101384.1	4524	3614.98	321.245	7.45405
ENSGALT00000068770.2	2865	2661.44	0	0
ENSGALT00000091629.1	1637	1235.14	41.5187	2.81961
ENSGALT00000100108.1	957	962.474	3.28345	0.286156
ENSGALT00000003008.6	2586	2942.16	284.139	8.10077
ENSGALT00000102256.1	2454	2797.62	11.5778	0.347135
ENSGALT00000071948.2	2889	3293.68	15	0.382007
ENSGALT00000083823.2	222	41.3984	0	0
ENSGALT00000027260.6	2443	2053.31	371.38	15.1714
ENSGALT00000095138.1	2468	2118.37	6.5642	0.259921
ENSGALT00000104589.1	3532	3129.85	17.0559	0.457102
ENSGALT00000087385.2	1551	1899.48	169	7.46299
ENSGALT00000018638.6	1513	1077.22	627	48.823
ENSGALT00000045316.3	7707	6789.82	172.461	2.13056
ENSGALT00000098841.1	7617	6712.88	39.5388	0.494055
ENSGALT00000000935.5	1442	1144.28	1122	82.2474
ENSGALT00000013776.6	1989	1599.46	1080	56.6384
ENSGALT00000059809.2	2757	3357.96	6.84435	0.170969
ENSGALT00000084956.2	2278	2156.1	457.821	17.811
ENSGALT00000044371.3	1765	1640.77	349.659	17.8755
ENSGALT00000000945.6	1823	2002.37	66.2094	2.77356
ENSGALT00000102455.1	2037	2304.21	96.4872	3.51244
ENSGALT00000058192.2	1765	1946	391.173	16.8612
ENSGALT00000046006.3	1479	970.565	339	29.2979
ENSGALT00000053946.2	2102	1669.88	565	28.3809
ENSGALT00000066342.2	2295	1794.61	2319	108.391
ENSGALT00000051780.2	3429	3329.49	504	12.6974
ENSGALT00000039145.3	540	393.956	465	99.0072
ENSGALT00000048854.2	2589	2385.44	0	0
