target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	86.4932	5.0798	3.9667
ENSGALT00000092144.1	105	40.8683	0	0
ENSGALT00000097599.1	99	38.4775	3.02814	5.31538
ENSGALT00000096074.1	282	86.4932	9.07572	7.08703
ENSGALT00000093123.1	285	89.0383	4	3.03423
ENSGALT00000095759.1	297	99.4317	69.8836	47.4697
ENSGALT00000098150.1	207	33.1743	2.02292	4.11852
ENSGALT00000088071.2	171	15.2627	0	0
ENSGALT00000101747.1	111	42.8358	0	0
ENSGALT00000034018.5	285	89.0383	108.375	82.2084
ENSGALT00000098775.1	282	86.4932	3.26454	2.54921
ENSGALT00000105314.1	288	91.5917	23.2238	17.1255
ENSGALT00000103186.1	204	31.5062	11	23.581
ENSGALT00000095006.1	282	86.4932	17.5968	13.741
ENSGALT00000093599.1	297	99.4317	67.3435	45.7442
ENSGALT00000106599.1	288	91.5917	53.5349	39.4772
ENSGALT00000106076.1	288	91.5917	13.852	10.2146
ENSGALT00000092569.1	207	33.1743	0	0
ENSGALT00000097506.1	282	86.4932	7.59405	5.93003
ENSGALT00000102408.1	174	16.5009	2	8.18629
ENSGALT00000085358.2	261	69.5861	93.1255	90.3883
ENSGALT00000090665.1	207	33.1743	1.01693	2.0704
ENSGALT00000104147.1	282	86.4932	153.983	120.242
ENSGALT00000009519.6	312	112.866	12327	7376.69
ENSGALT00000107510.1	303	104.806	31.9965	20.6196
ENSGALT00000102297.1	300	102.103	93.1214	61.5992
ENSGALT00000106260.1	300	102.103	19.0531	12.6035
ENSGALT00000091808.1	303	104.806	4.31909	2.78336
ENSGALT00000107033.1	300	102.103	16.593	10.9761
ENSGALT00000093063.1	303	104.806	34.0948	21.9718
ENSGALT00000093463.1	303	104.806	5.01185	3.2298
ENSGALT00000097156.1	300	102.103	0	0
ENSGALT00000107238.1	306	107.506	23.8421	14.9787
ENSGALT00000103224.1	303	104.806	50.7049	32.6759
ENSGALT00000076576.2	300	102.103	34.8956	23.0832
ENSGALT00000100705.1	303	104.806	25.5873	16.4893
ENSGALT00000095032.1	297	99.4317	0	0
ENSGALT00000095957.1	300	102.103	75.2358	49.768
ENSGALT00000104488.1	291	94.1606	0	0
ENSGALT00000090393.1	300	102.103	0	0
ENSGALT00000107783.1	300	102.103	5.76853	3.81584
ENSGALT00000101333.1	300	102.103	1.54093	1.01932
ENSGALT00000105767.1	300	102.103	31.0643	20.5489
ENSGALT00000103134.1	303	104.806	2.96256	1.90917
ENSGALT00000091408.1	300	102.103	0	0
ENSGALT00000097586.1	300	102.103	6.9823	4.61874
ENSGALT00000091033.1	303	104.806	29.1538	18.7877
ENSGALT00000107771.1	300	102.103	0	0
ENSGALT00000106915.1	303	104.806	8.59711	5.54026
ENSGALT00000091553.1	303	104.806	5.25082	3.3838
ENSGALT00000093743.1	303	104.806	9.02688	5.81722
ENSGALT00000106326.1	303	104.806	15.132	9.75156
ENSGALT00000095681.1	300	102.103	16.5184	10.9268
ENSGALT00000106995.1	300	102.103	3.38835	2.24137
ENSGALT00000100646.1	300	102.103	48.7746	32.2641
ENSGALT00000096595.1	303	104.806	80.3628	51.7884
ENSGALT00000097847.1	300	102.103	11.4147	7.55074
ENSGALT00000105763.1	303	104.806	0.559489	0.360553
ENSGALT00000101575.1	300	102.103	11.4147	7.55074
ENSGALT00000107864.1	303	104.806	0	0
ENSGALT00000105971.1	300	102.103	11.4147	7.55074
ENSGALT00000095502.1	303	104.806	0.559489	0.360553
ENSGALT00000092747.1	300	102.103	11.4147	7.55074
ENSGALT00000091562.1	306	107.506	0	0
ENSGALT00000094104.1	303	104.806	50.7049	32.6759
ENSGALT00000090412.1	303	104.806	10.8146	6.96928
ENSGALT00000101020.1	303	104.806	25.5873	16.4893
ENSGALT00000102707.1	303	104.806	0	0
ENSGALT00000093555.1	303	104.806	50.8027	32.7389
ENSGALT00000096330.1	300	102.103	59.7906	39.5511
ENSGALT00000096025.1	300	102.103	41.369	27.3653
ENSGALT00000107692.1	300	102.103	4.26225	2.81945
ENSGALT00000105196.1	303	104.806	2.96256	1.90917
ENSGALT00000093144.1	300	102.103	1.34063	0.886819
ENSGALT00000095235.1	300	102.103	5.76853	3.81584
ENSGALT00000094112.1	300	102.103	0	0
ENSGALT00000100750.1	303	104.806	88.5502	57.0646
ENSGALT00000105296.1	303	104.806	35.6906	23.0002
ENSGALT00000098355.1	303	104.806	44.5158	28.6874
ENSGALT00000098909.1	300	102.103	0	0
ENSGALT00000104847.1	303	104.806	6.95267	4.48053
ENSGALT00000108026.1	303	104.806	1.25529	0.808951
ENSGALT00000103665.1	303	104.806	33.0864	21.322
ENSGALT00000105628.1	303	104.806	11.2642	7.25899
ENSGALT00000097081.1	300	102.103	65.2524	43.164
ENSGALT00000105645.1	291	94.1606	9.83335	7.05339
ENSGALT00000098506.1	300	102.103	15.2858	10.1115
ENSGALT00000096927.1	303	104.806	206.492	133.07
ENSGALT00000105629.1	303	104.806	12.0742	7.78101
ENSGALT00000093613.1	300	102.103	156.677	103.641
ENSGALT00000099537.1	303	104.806	3.35465	2.16184
ENSGALT00000092633.1	303	104.806	16.3965	10.5664
ENSGALT00000104205.1	303	104.806	52.9391	34.1157
ENSGALT00000108182.1	303	104.806	18.7908	12.1094
ENSGALT00000091267.1	303	104.806	63.0118	40.6068
ENSGALT00000101555.1	303	104.806	282.417	181.999
ENSGALT00000103901.1	303	104.806	217	139.842
ENSGALT00000106578.1	303	104.806	380	244.884
ENSGALT00000093220.1	348	146.727	8746	4025.91
ENSGALT00000080481.1	975	750.568	143670	12928.3
ENSGALT00000082968.2	1039	806.697	61633	5160.22
ENSGALT00000053568.1	1548	1288.62	1.17467e+06	61568.4
ENSGALT00000054328.1	684	449.833	400967	60203.7
ENSGALT00000054361.1	165	12.6818	3189	16984
ENSGALT00000076413.1	684	516.333	158513	20734.8
ENSGALT00000061564.1	784	563.331	581261	69690.4
ENSGALT00000049217.1	351	149.585	36187	16339.2
ENSGALT00000079811.1	297	99.4317	11634	7902.6
ENSGALT00000063913.1	1378	1162.78	123572	7177.77
ENSGALT00000047001.1	1818	1609.66	88299	3704.98
ENSGALT00000053400.1	1143	962.953	218742	15342.4
ENSGALT00000068151.1	522	357.977	5484	1034.69
ENSGALT00000015774.6	2848	2664.61	135	3.42189
ENSGALT00000107714.1	192	25.0658	0	0
ENSGALT00000087687.2	2219	1705.11	397.556	15.7475
ENSGALT00000007277.3	2291	1781.06	1215.44	46.0916
ENSGALT00000016200.6	2519	2016.76	32	1.07167
ENSGALT00000057018.2	2043	1986.52	94.6863	3.21929
ENSGALT00000064690.2	2193	2136.89	37.9967	1.20096
ENSGALT00000103853.1	2238	2033.69	0	0
ENSGALT00000095972.1	1968	1907.55	22.317	0.790179
ENSGALT00000052654.2	3495	3983.81	757	12.834
ENSGALT00000061915.3	970	907.953	745.924	55.4877
ENSGALT00000033572.5	2547	2459.17	101.698	2.79312
ENSGALT00000076955.2	2058	1990.12	43.302	1.46959
ENSGALT00000107965.1	2460	2656.27	59.1785	1.50472
ENSGALT00000080793.2	1206	1210.93	8.58779	0.478992
ENSGALT00000001657.6	1354	1114.32	2885.12	174.871
ENSGALT00000038720.4	2784	2244.42	20.8752	0.628193
ENSGALT00000064754.2	2359	2035.05	1654	54.8943
ENSGALT00000096825.1	3212	3007.69	0	0
ENSGALT00000089429.2	1386	1241.08	43.3818	2.36088
ENSGALT00000085779.2	1599	1953.61	41.0439	1.41898
ENSGALT00000057265.2	1520	1208.71	83.2455	4.6516
ENSGALT00000069945.2	1266	1001.09	207.391	13.992
ENSGALT00000093812.1	1700	1291.85	0	0
ENSGALT00000017109.6	1577	1191.57	195.363	11.0736
ENSGALT00000103291.1	2658	2453.69	0	0
ENSGALT00000084934.2	2580	2375.69	0	0
ENSGALT00000095264.1	2724	2519.69	0	0
ENSGALT00000093947.1	2976	2771.69	0	0
ENSGALT00000005824.5	3364	2969.24	863.298	19.6373
ENSGALT00000069539.2	1440	1236.89	29.7017	1.62187
ENSGALT00000092213.1	165	12.6818	0	0
ENSGALT00000044892.3	417	247.623	1.01676	0.277327
ENSGALT00000015470.6	1305	1079.05	326	20.4052
ENSGALT00000094180.1	3408	3203.69	0	0
ENSGALT00000093577.1	3924	3412.13	0	0
ENSGALT00000094724.1	3282	2883.19	18.7096	0.438284
ENSGALT00000101384.1	4524	3629.74	241.989	4.50283
ENSGALT00000068770.2	2865	2660.69	0	0
ENSGALT00000091629.1	1637	1250.96	21.3012	1.15007
ENSGALT00000100108.1	957	948.823	24.0484	1.71186
ENSGALT00000003008.6	2586	2923.68	300.246	6.93607
ENSGALT00000102256.1	2454	2780.11	13.7055	0.332965
ENSGALT00000071948.2	2889	3279.04	11	0.226575
ENSGALT00000083823.2	222	42.0413	0	0
ENSGALT00000027260.6	2443	2052.23	553.965	18.2314
ENSGALT00000095138.1	2468	2113.05	5.52653	0.176648
ENSGALT00000104589.1	3532	3135.65	3.50882	0.0755785
ENSGALT00000087385.2	1551	1877.7	126.076	4.53493
ENSGALT00000018638.6	1513	1087.08	735	45.6658
ENSGALT00000045316.3	7707	6804.98	166.574	1.65328
ENSGALT00000098841.1	7617	6728.08	12.4263	0.124743
ENSGALT00000000935.5	1442	1153.01	1220	71.4645
ENSGALT00000013776.6	1989	1590.68	677	28.7456
ENSGALT00000059809.2	2757	3300.88	4.16922	0.0853082
ENSGALT00000084956.2	2278	2158.21	267.414	8.36866
ENSGALT00000044371.3	1765	1628.89	325.524	13.4976
ENSGALT00000000945.6	1823	1997.55	0	0
ENSGALT00000102455.1	2037	2300.4	109.345	3.21041
ENSGALT00000058192.2	1765	1942.76	375.638	13.0592
ENSGALT00000046006.3	1479	990.205	279	19.0303
ENSGALT00000053946.2	2102	1680.35	116	4.66255
ENSGALT00000066342.2	2295	1808.57	1834	68.4904
ENSGALT00000051780.2	3429	3333.67	741	15.0128
ENSGALT00000039145.3	540	394.946	332	56.7762
ENSGALT00000048854.2	2589	2384.69	0	0
ENSGALT00000016196.3	584	431.542	371.476	58.1398
ENSGALT00000106875.1	1899	2432.64	373	10.3561
ENSGALT00000107518.1	1163	1313.05	16	0.823006
ENSGALT00000074365.2	1347	1004.16	15.4994	1.0425
ENSGALT00000038301.4	1485	1128.66	14.7936	0.885266
ENSGALT00000088781.2	1787	1374.01	29.707	1.46028
ENSGALT00000013516.6	1240	1189.18	1112.96	63.2113
ENSGALT00000042658.4	3273	3276.08	10	0.206163
ENSGALT00000105272.1	1990	2264.37	65	1.9388
ENSGALT00000092110.1	511	368.483	3121	572.06
ENSGALT00000017089.6	2184	2017.85	18	0.602489
ENSGALT00000000932.5	2974	2669.8	579	14.6476
ENSGALT00000070090.2	1842	1851.91	212	7.73183
ENSGALT00000077983.2	2568	3012.94	0	0
ENSGALT00000015524.6	2370	1997.02	123	4.15995
ENSGALT00000063478.2	1492	1206.04	38.3968	2.1503
ENSGALT00000085126.2	3792	3280.8	949.536	19.5478
ENSGALT00000000700.6	1559	1268.56	6.06715	0.323027
ENSGALT00000095508.1	1245	1099.09	8.88805	0.546186
ENSGALT00000036535.4	1460	1350.09	24.3835	1.21983
ENSGALT00000092377.1	1350	1212.04	6.72843	0.37494
ENSGALT00000104831.1	360	158.215	0	0
ENSGALT00000089696.2	1739	1660.56	421.912	17.1606
ENSGALT00000078926.2	2568	3149.98	9.2888	0.199167
ENSGALT00000013511.6	2586	3109.72	87.0577	1.89083
ENSGALT00000105318.1	3555	4359.66	165.669	2.56658
ENSGALT00000091517.1	2963	3634.52	4.27289	0.0794037
ENSGALT00000097952.1	1886	2026.29	319	10.633
ENSGALT00000043593.3	2213	2260.67	89	2.659
ENSGALT00000001687.6	2946	2498.24	1479	39.9852
ENSGALT00000090727.1	5952	7316.91	56.2133	0.518892
ENSGALT00000105286.1	4293	5162.61	1911.71	25.0102
ENSGALT00000099259.1	5734	7018.02	25.1275	0.241825
ENSGALT00000103732.1	1444	1462.77	93.579	4.32085
ENSGALT00000093504.1	360	158.215	0	0
