target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	78.8456	0	0
ENSGALT00000092144.1	105	38.6901	0	0
ENSGALT00000097599.1	99	36.5625	0	0
ENSGALT00000096074.1	282	78.8456	0	0
ENSGALT00000093123.1	285	81.2242	0	0
ENSGALT00000095759.1	297	91.0011	1.58418	1.21884
ENSGALT00000098150.1	207	30.6088	0	0
ENSGALT00000088071.2	171	14.8372	0	0
ENSGALT00000101747.1	111	40.9872	0	0
ENSGALT00000034018.5	285	81.2242	1	0.861994
ENSGALT00000098775.1	282	78.8456	0	0
ENSGALT00000105314.1	288	83.6845	0	0
ENSGALT00000103186.1	204	29.1429	0	0
ENSGALT00000095006.1	282	78.8456	0	0
ENSGALT00000093599.1	297	91.0011	3	2.30815
ENSGALT00000106599.1	288	83.6845	1	0.836651
ENSGALT00000106076.1	288	83.6845	0	0
ENSGALT00000092569.1	207	30.6088	0	0
ENSGALT00000097506.1	282	78.8456	0	0
ENSGALT00000102408.1	174	16.0605	0	0
ENSGALT00000085358.2	261	63.0299	6.41582	7.12681
ENSGALT00000090665.1	207	30.6088	0	0
ENSGALT00000104147.1	282	78.8456	1	0.887998
ENSGALT00000009519.6	312	103.923	129	86.9095
ENSGALT00000107510.1	303	96.1039	1.03386	0.753198
ENSGALT00000102297.1	300	93.5574	1.14118	0.854012
ENSGALT00000106260.1	300	93.5574	0	0
ENSGALT00000091808.1	303	96.1039	0	0
ENSGALT00000107033.1	300	93.5574	1.03481	0.774413
ENSGALT00000093063.1	303	96.1039	0	0
ENSGALT00000093463.1	303	96.1039	0	0
ENSGALT00000097156.1	300	93.5574	0	0
ENSGALT00000107238.1	306	98.7187	0	0
ENSGALT00000103224.1	303	96.1039	0.568461	0.414142
ENSGALT00000076576.2	300	93.5574	1.44529	1.0816
ENSGALT00000100705.1	303	96.1039	1.70538	1.24243
ENSGALT00000095032.1	297	91.0011	0	0
ENSGALT00000095957.1	300	93.5574	0	0
ENSGALT00000104488.1	291	86.0618	0	0
ENSGALT00000090393.1	300	93.5574	0	0
ENSGALT00000107783.1	300	93.5574	0	0
ENSGALT00000101333.1	300	93.5574	0	0
ENSGALT00000105767.1	300	93.5574	0	0
ENSGALT00000103134.1	303	96.1039	0	0
ENSGALT00000091408.1	300	93.5574	0	0
ENSGALT00000097586.1	300	93.5574	0	0
ENSGALT00000091033.1	303	96.1039	0	0
ENSGALT00000107771.1	300	93.5574	0	0
ENSGALT00000106915.1	303	96.1039	0	0
ENSGALT00000091553.1	303	96.1039	1.13692	0.828285
ENSGALT00000093743.1	303	96.1039	0	0
ENSGALT00000106326.1	303	96.1039	0	0
ENSGALT00000095681.1	300	93.5574	0	0
ENSGALT00000106995.1	300	93.5574	0	0
ENSGALT00000100646.1	300	93.5574	1.24376	0.930783
ENSGALT00000096595.1	303	96.1039	1.13692	0.828285
ENSGALT00000097847.1	300	93.5574	0	0
ENSGALT00000105763.1	303	96.1039	0	0
ENSGALT00000101575.1	300	93.5574	0	0
ENSGALT00000107864.1	303	96.1039	0	0
ENSGALT00000105971.1	300	93.5574	0	0
ENSGALT00000095502.1	303	96.1039	0	0
ENSGALT00000092747.1	300	93.5574	0	0
ENSGALT00000091562.1	306	98.7187	0	0
ENSGALT00000094104.1	303	96.1039	0.568461	0.414142
ENSGALT00000090412.1	303	96.1039	0.391185	0.284991
ENSGALT00000101020.1	303	96.1039	1.70538	1.24243
ENSGALT00000102707.1	303	96.1039	0	0
ENSGALT00000093555.1	303	96.1039	1.13692	0.828285
ENSGALT00000096330.1	300	93.5574	1.46047	1.09296
ENSGALT00000096025.1	300	93.5574	1	0.748362
ENSGALT00000107692.1	300	93.5574	0	0
ENSGALT00000105196.1	303	96.1039	0	0
ENSGALT00000093144.1	300	93.5574	0	0
ENSGALT00000095235.1	300	93.5574	0	0
ENSGALT00000094112.1	300	93.5574	0	0
ENSGALT00000100750.1	303	96.1039	0	0
ENSGALT00000105296.1	303	96.1039	1.80114	1.31219
ENSGALT00000098355.1	303	96.1039	1.03386	0.753198
ENSGALT00000098909.1	300	93.5574	0	0
ENSGALT00000104847.1	303	96.1039	0	0
ENSGALT00000108026.1	303	96.1039	0	0
ENSGALT00000103665.1	303	96.1039	0	0
ENSGALT00000105628.1	303	96.1039	0	0
ENSGALT00000097081.1	300	93.5574	0	0
ENSGALT00000105645.1	291	86.0618	2.84223	2.31227
ENSGALT00000098506.1	300	93.5574	0	0
ENSGALT00000096927.1	303	96.1039	5.16929	3.76599
ENSGALT00000105629.1	303	96.1039	0	0
ENSGALT00000093613.1	300	93.5574	1.17062	0.876048
ENSGALT00000099537.1	303	96.1039	0	0
ENSGALT00000092633.1	303	96.1039	1	0.728532
ENSGALT00000104205.1	303	96.1039	0	0
ENSGALT00000108182.1	303	96.1039	0	0
ENSGALT00000091267.1	303	96.1039	0	0
ENSGALT00000101555.1	303	96.1039	2.27385	1.65657
ENSGALT00000103901.1	303	96.1039	12	8.74238
ENSGALT00000106578.1	303	96.1039	16	11.6565
ENSGALT00000093220.1	348	136.943	87	44.4804
ENSGALT00000080481.1	975	738.302	81575	7735.93
ENSGALT00000082968.2	1039	777.692	28529	2568.43
ENSGALT00000053568.1	1548	1277.79	562196	30804.8
ENSGALT00000054328.1	684	441.667	201168	31889.9
ENSGALT00000054361.1	165	12.658	1427	7893.13
ENSGALT00000076413.1	684	493.798	70621	10013.2
ENSGALT00000061564.1	784	555.986	247193	31128.8
ENSGALT00000049217.1	351	139.803	17973	9001.04
ENSGALT00000079811.1	297	91.0011	6830	5254.89
ENSGALT00000063913.1	1378	1136.35	77071	4748.62
ENSGALT00000047001.1	1818	1569.89	47363	2112.32
ENSGALT00000053400.1	1143	931.685	123827	9305.42
ENSGALT00000068151.1	522	331.155	562	118.821
ENSGALT00000015774.6	2848	2661.32	167	4.39348
ENSGALT00000107714.1	192	23.5005	0	0
ENSGALT00000087687.2	2219	1720.48	286.977	11.6785
ENSGALT00000007277.3	2291	1797.21	1168.02	45.5032
ENSGALT00000016200.6	2519	2018.26	109	3.78128
ENSGALT00000057018.2	2043	1972.93	83.1079	2.9493
ENSGALT00000064690.2	2193	2123.78	67.8916	2.23818
ENSGALT00000103853.1	2238	2201.02	8.01005	0.254801
ENSGALT00000095972.1	1968	1891.83	13.9905	0.517773
ENSGALT00000052654.2	3495	3910.23	1703	30.4931
ENSGALT00000061915.3	970	899.206	636.882	49.5894
ENSGALT00000033572.5	2547	2433.43	72.1193	2.07502
ENSGALT00000076955.2	2058	1953.37	20.8807	0.748427
ENSGALT00000107965.1	2460	2582.75	9.36099	0.253764
ENSGALT00000080793.2	1206	1183.6	0.710114	0.042006
ENSGALT00000001657.6	1354	1102.11	2389.17	151.779
ENSGALT00000038720.4	2784	2258.59	53.8334	1.6688
ENSGALT00000064754.2	2359	2036.64	1418	48.7474
ENSGALT00000096825.1	3212	2997.84	0	0
ENSGALT00000089429.2	1386	1206.49	24	1.39276
ENSGALT00000085779.2	1599	1872.77	23	0.859869
ENSGALT00000057265.2	1520	1215.35	6.02464	0.347072
ENSGALT00000069945.2	1266	1004.18	197.077	13.7408
ENSGALT00000093812.1	1700	1322.31	0	0
ENSGALT00000017109.6	1577	1218.74	234.899	13.4946
ENSGALT00000103291.1	2658	2443.84	0	0
ENSGALT00000084934.2	2580	2365.84	0	0
ENSGALT00000095264.1	2724	2509.84	0	0
ENSGALT00000093947.1	2976	2761.84	0	0
ENSGALT00000005824.5	3364	2984.68	527.015	12.3627
ENSGALT00000069539.2	1440	1228.69	28.9853	1.65167
ENSGALT00000092213.1	165	12.658	0	0
ENSGALT00000044892.3	417	204.152	0	0
ENSGALT00000015470.6	1305	1081.99	220	14.236
ENSGALT00000094180.1	3408	2760.51	0	0
ENSGALT00000093577.1	3924	3426.07	0	0
ENSGALT00000094724.1	3282	2893.24	36.6025	0.885762
ENSGALT00000101384.1	4524	3666.17	291.298	5.56308
ENSGALT00000068770.2	2865	2650.84	0	0
ENSGALT00000091629.1	1637	1254.64	47.0991	2.62835
ENSGALT00000100108.1	957	918.46	9.28332	0.707674
ENSGALT00000003008.6	2586	2858.62	235.042	5.75676
ENSGALT00000102256.1	2454	2716.72	4.67485	0.120479
ENSGALT00000071948.2	2889	3206.22	12	0.262046
ENSGALT00000083823.2	222	38.5009	0	0
ENSGALT00000027260.6	2443	2072.77	449.589	15.1864
ENSGALT00000095138.1	2468	2124.88	15.9695	0.526194
ENSGALT00000104589.1	3532	3137.01	22.4417	0.500874
ENSGALT00000087385.2	1551	1825.17	81.1181	3.11174
ENSGALT00000018638.6	1513	1097.59	627	39.9961
ENSGALT00000045316.3	7707	6862.82	217	2.21384
ENSGALT00000098841.1	7617	6782.76	0	0
ENSGALT00000000935.5	1442	1139.77	746	45.8259
ENSGALT00000013776.6	1989	1609.07	700	30.4589
ENSGALT00000059809.2	2757	3280.95	1.51083	0.0322407
ENSGALT00000084956.2	2278	2131.47	221.943	7.2904
ENSGALT00000044371.3	1765	1639.57	269.626	11.5138
ENSGALT00000000945.6	1823	1945.5	0	0
ENSGALT00000102455.1	2037	2239	164.942	5.15785
ENSGALT00000058192.2	1765	1886.06	358.058	13.2919
ENSGALT00000046006.3	1479	995.73	299	21.0242
ENSGALT00000053946.2	2102	1682.12	390	16.233
ENSGALT00000066342.2	2295	1821.09	1867	71.7799
ENSGALT00000051780.2	3429	3302.3	443	9.39241
ENSGALT00000039145.3	540	381.03	382	70.193
ENSGALT00000048854.2	2589	2374.84	0	0
ENSGALT00000016196.3	584	418.446	3.37391	0.564525
ENSGALT00000106875.1	1899	2382.47	489	14.3705
ENSGALT00000107518.1	1163	1282.25	5	0.273015
ENSGALT00000074365.2	1347	1021.06	0	0
ENSGALT00000038301.4	1485	1141.12	13.3353	0.818206
ENSGALT00000088781.2	1787	1392.92	55.6647	2.79798
ENSGALT00000013516.6	1240	1163.85	887	53.3602
ENSGALT00000042658.4	3273	3058.84	0	0
ENSGALT00000105272.1	1990	2084.03	63	2.11654
ENSGALT00000092110.1	511	343.01	2080	424.567
ENSGALT00000017089.6	2184	1998.83	1	0.0350279
ENSGALT00000000932.5	2974	2682.36	426	11.1194
ENSGALT00000070090.2	1842	1833.25	278	10.6173
ENSGALT00000077983.2	2568	2353.84	0	0
ENSGALT00000015524.6	2370	2003.91	73	2.55056
ENSGALT00000063478.2	1492	1201.26	139.484	8.1298
ENSGALT00000085126.2	3792	3289.57	825.493	17.5697
ENSGALT00000000700.6	1559	1264.86	32.0224	1.77256
ENSGALT00000095508.1	1245	1066.83	5.80782	0.381161
ENSGALT00000036535.4	1460	1312.24	41.1686	2.19656
ENSGALT00000092377.1	1350	1175.23	4.02353	0.239704
ENSGALT00000104831.1	360	148.346	0	0
ENSGALT00000089696.2	1739	1627.7	306.954	13.2035
ENSGALT00000078926.2	2568	3125.53	5.97179	0.133774
ENSGALT00000013511.6	2586	3038.18	74.3939	1.71441
ENSGALT00000105318.1	3555	4243.4	80.6151	1.33012
ENSGALT00000091517.1	2963	3548.87	17.991	0.35494
ENSGALT00000097952.1	1886	1942.2	248	8.94022
ENSGALT00000043593.3	2213	2227.54	156	4.90329
ENSGALT00000001687.6	2946	2501.09	1381	38.6592
ENSGALT00000090727.1	5952	7101.62	57.9286	0.571118
ENSGALT00000105286.1	4293	5084.56	2053.1	28.2713
ENSGALT00000099259.1	5734	6605.46	0	0
ENSGALT00000103732.1	1444	1425.61	39.0856	1.91957
ENSGALT00000093504.1	360	148.346	0	0
ENSGALT00000014035.5	5449	5086.11	2798	38.5169
ENSGALT00000046993.3	759	658.566	215.103	22.8685
ENSGALT00000057339.2	1310	1328.98	350.897	18.4862
ENSGALT00000101995.1	2125	2059.11	38	1.29209
ENSGALT00000084738.2	2462	2433.77	177.288	5.10022
ENSGALT00000013715.7	1862	1558.09	874.574	39.3002
ENSGALT00000047226.2	963	725.931	40.5689	3.9128
ENSGALT00000097844.1	963	725.931	40.5689	3.9128
ENSGALT00000000929.5	864	706.991	1	0.0990321
ENSGALT00000027978.5	4778	4568.76	726	11.1257
ENSGALT00000015509.6	1045	810.632	244	21.0744
ENSGALT00000011326.6	1607	1539.6	26	1.18237
ENSGALT00000098553.1	1798	1980.74	191	6.75143
ENSGALT00000027257.6	2413	1959.78	173.109	6.18445
ENSGALT00000099288.1	2671	2189.2	10.8912	0.348322
ENSGALT00000054845.2	1107	986.43	6	0.425868
ENSGALT00000043807.3	1556	1577.12	1	0.044394
ENSGALT00000050158.2	1744	1701.42	149.06	6.13395
ENSGALT00000105330.1	2299	2464.7	11.1812	0.317624
ENSGALT00000106006.1	1818	1852.11	9.75877	0.368908
ENSGALT00000026684.6	2811	2734.96	7692	196.914
ENSGALT00000092104.1	7542	8900.84	6	0.0471965
ENSGALT00000093098.1	189	22.1802	0	0
ENSGALT00000000680.6	1224	1175.55	3	0.178678
ENSGALT00000097651.1	963	884.588	190.638	15.089
ENSGALT00000107057.1	1029	1136.16	59	3.63581
ENSGALT00000079361.2	3788	3152.21	214.246	4.75869
ENSGALT00000078382.2	3806	3186.14	0	0
ENSGALT00000065061.2	3746	3113.99	13.5853	0.305451
ENSGALT00000106787.1	3722	3082.64	66.9988	1.52172
ENSGALT00000100754.1	3719	3091.83	5.61609	0.127177
ENSGALT00000095441.1	3686	3086.07	0	0
ENSGALT00000038693.4	3674	3040.28	106.564	2.45407
ENSGALT00000100249.1	3614	2997.31	1.98956	0.0464745
ENSGALT00000092058.1	162	11.8568	0	0
ENSGALT00000091508.1	2619	2441.94	0	0
ENSGALT00000024931.6	2613	2465.26	609	17.2959
ENSGALT00000001693.5	1268	1053.84	0	0
ENSGALT00000076033.3	2192	1899.71	223.897	8.25183
ENSGALT00000056157.2	1583	1371.88	27.4263	1.39972
ENSGALT00000022671.6	1553	1344.75	9.03608	0.470465
ENSGALT00000022669.6	3269	2865.14	33.1538	0.810171
ENSGALT00000077257.3	6535	5894.12	244	2.89841
ENSGALT00000053447.2	5667	5074.77	0	0
ENSGALT00000073731.2	5066	5697.77	2309.11	28.3746
ENSGALT00000047406.2	5081	5717.49	23.8899	0.292548
ENSGALT00000033012.3	2751	2225.24	868.559	27.3283
ENSGALT00000102940.1	1584	1265.31	205.441	11.3679
ENSGALT00000106406.1	3239	2981.32	44.3718	1.04205
ENSGALT00000002535.5	2067	1852.84	0	0
ENSGALT00000103515.1	1550	1744.45	9.87075	0.396169
ENSGALT00000096794.1	3139	3725.73	3.12925	0.0588055
ENSGALT00000013744.5	2877	2221.56	396.59	12.4989
ENSGALT00000098461.1	1183	837.952	792.41	66.2095
ENSGALT00000092256.1	2487	2272.84	0	0
ENSGALT00000076429.2	1743	1819.02	15	0.577354
ENSGALT00000045785.4	1161	1240.13	2	0.112915
ENSGALT00000093449.1	171	14.8372	0	0
ENSGALT00000104155.1	1214	1148.68	45.3519	2.76429
ENSGALT00000073756.2	1098	983.573	0	0
ENSGALT00000095034.1	4773	4672.59	24.1482	0.36184
ENSGALT00000106653.1	4886	4743.05	0	0
ENSGALT00000096704.1	3100	2927.85	80.8518	1.93344
ENSGALT00000030546.4	2272	2135.38	0	0
ENSGALT00000000599.5	2263	2151.67	41	1.33413
ENSGALT00000002918.5	2084	2214.24	79	2.498
ENSGALT00000015501.6	1362	1113.19	14	0.880538
ENSGALT00000011301.6	918	725.198	28.483	2.74992
ENSGALT00000052521.2	2595	2333.95	198.517	5.95519
ENSGALT00000048401.2	3073	3534.14	138	2.73391
ENSGALT00000090838.1	165	12.658	0	0
ENSGALT00000101248.1	222	38.5009	0	0
ENSGALT00000072908.2	3049	3151.68	30.693	0.681848
ENSGALT00000062361.2	2241	2234.93	21.0076	0.658114
ENSGALT00000048787.2	2273	2273.58	63.2994	1.9493
ENSGALT00000096470.1	4310	3686.42	173.587	3.29687
ENSGALT00000094235.1	3625	3016.3	0	0
ENSGALT00000091789.1	3611	2996.46	0	0
ENSGALT00000105232.1	3874	3276.48	27.0711	0.578478
ENSGALT00000095666.1	3979	3467.95	0	0
ENSGALT00000101173.1	3697	3166.83	0	0
ENSGALT00000018603.6	3847	3362.07	252.342	5.25499
ENSGALT00000056798.2	782	650.722	711	76.5004
ENSGALT00000064544.2	1759	1870.68	327	12.2388
ENSGALT00000000598.3	1935	1816.91	1	0.0385351
ENSGALT00000095871.1	171	14.8372	9	42.4699
ENSGALT00000027248.7	5256	4355.14	0.00107666	1.73087e-05
ENSGALT00000095218.1	5199	4313.71	48.1173	0.780981
ENSGALT00000092017.1	2449	1893.22	12.8816	0.476385
ENSGALT00000101267.1	2526	2175.89	53	1.70541
ENSGALT00000016192.5	2165	1963.31	452.297	16.1296
ENSGALT00000081509.2	1754	1594	24.7034	1.08507
ENSGALT00000091128.1	1043	834.633	220.966	18.5361
ENSGALT00000015480.7	1272	1297.86	32	1.72628
ENSGALT00000007260.3	5951	4897.13	560.09	8.00765
ENSGALT00000101741.1	2815	2301.3	35.355	1.07564
ENSGALT00000106081.1	1227	1001.1	15.641	1.09389
ENSGALT00000000923.6	797	679.453	358.766	36.9693
ENSGALT00000049870.2	863	756.536	4.23386	0.391829
ENSGALT00000086832.2	2387	2654.11	240	6.33115
ENSGALT00000103346.1	222	38.5009	0	0
ENSGALT00000068131.2	3298	3935.72	193.515	3.44255
ENSGALT00000105385.1	3579	4305.25	188.485	3.06526
ENSGALT00000087034.2	1272	1177.83	85.6481	5.09127
ENSGALT00000013700.4	865	530.692	9	1.18738
ENSGALT00000108047.1	1326	1261.29	0	0
ENSGALT00000096173.1	1416	1377.16	0	0
ENSGALT00000064670.2	1278	1217.54	19.5398	1.12364
ENSGALT00000021270.7	1271	1229.34	182.46	10.3917
ENSGALT00000013729.6	2220	1852.35	3	0.113394
ENSGALT00000005915.6	1119	803.603	24.0949	2.09929
ENSGALT00000086810.2	1074	746.934	0	0
ENSGALT00000087446.2	2253	1962.77	28.9051	1.03109
ENSGALT00000036791.4	3227	2982.86	8301	194.844
ENSGALT00000073033.2	2211	2390.54	24031	703.827
ENSGALT00000094270.1	255	58.8491	0	0
ENSGALT00000101288.1	4694	4747.75	0	0
ENSGALT00000105072.1	3142	3184.59	18.6525	0.410083
ENSGALT00000097020.1	4217	4096.67	59.3475	1.01429
ENSGALT00000014055.5	4098	3953.42	0	0
ENSGALT00000052191.2	1945	2148.92	176	5.73433
ENSGALT00000107408.1	1770	1839.71	0	0
ENSGALT00000089303.2	333	122.895	325	185.156
ENSGALT00000031763.5	1952	1612.95	175	7.5964
ENSGALT00000105222.1	2398	2746.51	6.62739	0.168947
ENSGALT00000054933.2	2347	2619.19	381.734	10.2043
ENSGALT00000027969.6	1983	1941.65	94	3.38958
