target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	68.8603	0	0
ENSGALT00000092144.1	105	51.5172	0	0
ENSGALT00000097599.1	99	47.25	0	0
ENSGALT00000096074.1	282	68.8603	0	0
ENSGALT00000093123.1	285	70.7951	0	0
ENSGALT00000095759.1	297	79.3082	0	0
ENSGALT00000098150.1	207	27.752	0	0
ENSGALT00000088071.2	171	15.6918	0	0
ENSGALT00000101747.1	111	50.8182	0	0
ENSGALT00000034018.5	285	70.7951	1	0.874399
ENSGALT00000098775.1	282	68.8603	0	0
ENSGALT00000105314.1	288	72.9156	0	0
ENSGALT00000103186.1	204	26.5893	0	0
ENSGALT00000095006.1	282	68.8603	1	0.898967
ENSGALT00000093599.1	297	79.3082	8	6.24432
ENSGALT00000106599.1	288	72.9156	4	3.39588
ENSGALT00000106076.1	288	72.9156	0	0
ENSGALT00000092569.1	207	27.752	0	0
ENSGALT00000097506.1	282	68.8603	0	0
ENSGALT00000102408.1	174	16.505	0	0
ENSGALT00000085358.2	261	55.7541	1	1.11029
ENSGALT00000090665.1	207	27.752	0	0
ENSGALT00000104147.1	282	68.8603	4	3.59587
ENSGALT00000009519.6	312	90.52	418	285.854
ENSGALT00000107510.1	303	83.6121	0	0
ENSGALT00000102297.1	300	81.4884	0	0
ENSGALT00000106260.1	300	81.4884	0	0
ENSGALT00000091808.1	303	83.6121	0	0
ENSGALT00000107033.1	300	81.4884	0	0
ENSGALT00000093063.1	303	83.6121	0	0
ENSGALT00000093463.1	303	83.6121	1	0.740361
ENSGALT00000097156.1	300	81.4884	0	0
ENSGALT00000107238.1	306	85.8755	0	0
ENSGALT00000103224.1	303	83.6121	0.760224	0.56284
ENSGALT00000076576.2	300	81.4884	0	0
ENSGALT00000100705.1	303	83.6121	0	0
ENSGALT00000095032.1	297	79.3082	0	0
ENSGALT00000095957.1	300	81.4884	2.51702	1.91207
ENSGALT00000104488.1	291	75.0348	0	0
ENSGALT00000090393.1	300	81.4884	0	0
ENSGALT00000107783.1	300	81.4884	0	0
ENSGALT00000101333.1	300	81.4884	0	0
ENSGALT00000105767.1	300	81.4884	1.54136	1.1709
ENSGALT00000103134.1	303	83.6121	0	0
ENSGALT00000091408.1	300	81.4884	0	0
ENSGALT00000097586.1	300	81.4884	0.339924	0.258225
ENSGALT00000091033.1	303	83.6121	0	0
ENSGALT00000107771.1	300	81.4884	0	0
ENSGALT00000106915.1	303	83.6121	0	0
ENSGALT00000091553.1	303	83.6121	0	0
ENSGALT00000093743.1	303	83.6121	0	0
ENSGALT00000106326.1	303	83.6121	0	0
ENSGALT00000095681.1	300	81.4884	0	0
ENSGALT00000106995.1	300	81.4884	0	0
ENSGALT00000100646.1	300	81.4884	0.339924	0.258225
ENSGALT00000096595.1	303	83.6121	9.12269	6.75408
ENSGALT00000097847.1	300	81.4884	0	0
ENSGALT00000105763.1	303	83.6121	0	0
ENSGALT00000101575.1	300	81.4884	0	0
ENSGALT00000107864.1	303	83.6121	0	0
ENSGALT00000105971.1	300	81.4884	0	0
ENSGALT00000095502.1	303	83.6121	0	0
ENSGALT00000092747.1	300	81.4884	0	0
ENSGALT00000091562.1	306	85.8755	0	0
