target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	78.7534	1	0.975785
ENSGALT00000092144.1	105	27.1892	0	0
ENSGALT00000097599.1	99	26.7333	0	0
ENSGALT00000096074.1	282	78.7534	0	0
ENSGALT00000093123.1	285	81.2378	0	0
ENSGALT00000095759.1	297	90.921	0	0
ENSGALT00000098150.1	207	30.5268	0	0
ENSGALT00000088071.2	171	14.5448	0	0
ENSGALT00000101747.1	111	33.1892	0	0
ENSGALT00000034018.5	285	81.2378	0	0
ENSGALT00000098775.1	282	78.7534	0	0
ENSGALT00000105314.1	288	83.5853	1	0.919377
ENSGALT00000103186.1	204	29.0326	0	0
ENSGALT00000095006.1	282	78.7534	0	0
ENSGALT00000093599.1	297	90.921	1	0.8452
ENSGALT00000106599.1	288	83.5853	1	0.919377
ENSGALT00000106076.1	288	83.5853	1	0.919377
ENSGALT00000092569.1	207	30.5268	0	0
ENSGALT00000097506.1	282	78.7534	0	0
ENSGALT00000102408.1	174	15.7694	0	0
ENSGALT00000085358.2	261	62.8877	0	0
ENSGALT00000090665.1	207	30.5268	0	0
ENSGALT00000104147.1	282	78.7534	3	2.92736
ENSGALT00000009519.6	312	103.792	104	77.0002
ENSGALT00000107510.1	303	95.9938	0	0
ENSGALT00000102297.1	300	93.414	0	0
ENSGALT00000106260.1	300	93.414	0	0
ENSGALT00000091808.1	303	95.9938	0	0
ENSGALT00000107033.1	300	93.414	0	0
ENSGALT00000093063.1	303	95.9938	0	0
ENSGALT00000093463.1	303	95.9938	0	0
ENSGALT00000097156.1	300	93.414	0	0
ENSGALT00000107238.1	306	98.5861	0	0
ENSGALT00000103224.1	303	95.9938	0.582887	0.466622
ENSGALT00000076576.2	300	93.414	0	0
ENSGALT00000100705.1	303	95.9938	0.582887	0.466622
ENSGALT00000095032.1	297	90.921	0	0
ENSGALT00000095957.1	300	93.414	0	0
ENSGALT00000104488.1	291	86.0456	0	0
ENSGALT00000090393.1	300	93.414	0	0
ENSGALT00000107783.1	300	93.414	0	0
ENSGALT00000101333.1	300	93.414	0	0
ENSGALT00000105767.1	300	93.414	1.17113	0.963427
ENSGALT00000103134.1	303	95.9938	0	0
ENSGALT00000091408.1	300	93.414	0	0
ENSGALT00000097586.1	300	93.414	0	0
ENSGALT00000091033.1	303	95.9938	0	0
ENSGALT00000107771.1	300	93.414	0	0
ENSGALT00000106915.1	303	95.9938	0	0
ENSGALT00000091553.1	303	95.9938	0	0
ENSGALT00000093743.1	303	95.9938	0	0
ENSGALT00000106326.1	303	95.9938	0	0
ENSGALT00000095681.1	300	93.414	0	0
ENSGALT00000106995.1	300	93.414	0	0
ENSGALT00000100646.1	300	93.414	1	0.822644
