target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	77.8151	0	0
ENSGALT00000092144.1	105	37.2229	0	0
ENSGALT00000097599.1	99	34.1801	0	0
ENSGALT00000096074.1	282	77.8151	0	0
ENSGALT00000093123.1	285	80.1352	0	0
ENSGALT00000095759.1	297	89.8923	0	0
ENSGALT00000098150.1	207	30.3234	0	0
ENSGALT00000088071.2	171	14.8768	0	0
ENSGALT00000101747.1	111	39.3247	0	0
ENSGALT00000034018.5	285	80.1352	0	0
ENSGALT00000098775.1	282	77.8151	0	0
ENSGALT00000105314.1	288	82.5533	0	0
ENSGALT00000103186.1	204	28.9154	0	0
ENSGALT00000095006.1	282	77.8151	1	0.917189
ENSGALT00000093599.1	297	89.8923	3	2.38189
ENSGALT00000106599.1	288	82.5533	0	0
ENSGALT00000106076.1	288	82.5533	0	0
ENSGALT00000092569.1	207	30.3234	0	0
ENSGALT00000097506.1	282	77.8151	0	0
ENSGALT00000102408.1	174	15.9313	0	0
ENSGALT00000085358.2	261	62.4135	3	3.43056
ENSGALT00000090665.1	207	30.3234	0	0
ENSGALT00000104147.1	282	77.8151	0	0
ENSGALT00000009519.6	312	102.611	136	94.5944
ENSGALT00000107510.1	303	94.9725	0	0
ENSGALT00000102297.1	300	92.4105	1	0.772327
ENSGALT00000106260.1	300	92.4105	0	0
ENSGALT00000091808.1	303	94.9725	0	0
ENSGALT00000107033.1	300	92.4105	1	0.772327
ENSGALT00000093063.1	303	94.9725	0	0
ENSGALT00000093463.1	303	94.9725	0	0
ENSGALT00000097156.1	300	92.4105	0	0
ENSGALT00000107238.1	306	97.4559	0	0
ENSGALT00000103224.1	303	94.9725	1.5	1.12724
ENSGALT00000076576.2	300	92.4105	0	0
ENSGALT00000100705.1	303	94.9725	0	0
ENSGALT00000095032.1	297	89.8923	1	0.793962
ENSGALT00000095957.1	300	92.4105	0.333333	0.257442
ENSGALT00000104488.1	291	84.9465	0	0
ENSGALT00000090393.1	300	92.4105	0	0
ENSGALT00000107783.1	300	92.4105	0.333333	0.257442
ENSGALT00000101333.1	300	92.4105	0	0
ENSGALT00000105767.1	300	92.4105	0	0
ENSGALT00000103134.1	303	94.9725	0	0
ENSGALT00000091408.1	300	92.4105	0	0
ENSGALT00000097586.1	300	92.4105	1	0.772327
ENSGALT00000091033.1	303	94.9725	1	0.751492
ENSGALT00000107771.1	300	92.4105	0	0
ENSGALT00000106915.1	303	94.9725	0	0
ENSGALT00000091553.1	303	94.9725	1	0.751492
ENSGALT00000093743.1	303	94.9725	0	0
ENSGALT00000106326.1	303	94.9725	0	0
ENSGALT00000095681.1	300	92.4105	0	0
ENSGALT00000106995.1	300	92.4105	0	0
ENSGALT00000100646.1	300	92.4105	1	0.772327
ENSGALT00000096595.1	303	94.9725	2	1.50298
ENSGALT00000097847.1	300	92.4105	0	0
ENSGALT00000105763.1	303	94.9725	0	0
ENSGALT00000101575.1	300	92.4105	0	0
ENSGALT00000107864.1	303	94.9725	0	0
ENSGALT00000105971.1	300	92.4105	0	0
ENSGALT00000095502.1	303	94.9725	0	0
ENSGALT00000092747.1	300	92.4105	0	0
ENSGALT00000091562.1	306	97.4559	0	0
ENSGALT00000094104.1	303	94.9725	1.5	1.12724
ENSGALT00000090412.1	303	94.9725	0	0
ENSGALT00000101020.1	303	94.9725	0	0
ENSGALT00000102707.1	303	94.9725	0	0
ENSGALT00000093555.1	303	94.9725	3	2.25448
ENSGALT00000096330.1	300	92.4105	2	1.54465
ENSGALT00000096025.1	300	92.4105	0	0
ENSGALT00000107692.1	300	92.4105	0	0
ENSGALT00000105196.1	303	94.9725	0	0
ENSGALT00000093144.1	300	92.4105	0	0
ENSGALT00000095235.1	300	92.4105	0.333333	0.257442
ENSGALT00000094112.1	300	92.4105	1	0.772327
ENSGALT00000100750.1	303	94.9725	0	0
ENSGALT00000105296.1	303	94.9725	0	0
ENSGALT00000098355.1	303	94.9725	0	0
ENSGALT00000098909.1	300	92.4105	0	0
ENSGALT00000104847.1	303	94.9725	0	0
ENSGALT00000108026.1	303	94.9725	0	0
ENSGALT00000103665.1	303	94.9725	0	0
ENSGALT00000105628.1	303	94.9725	0	0
ENSGALT00000097081.1	300	92.4105	0	0
ENSGALT00000105645.1	291	84.9465	0	0
ENSGALT00000098506.1	300	92.4105	0	0
ENSGALT00000096927.1	303	94.9725	0	0
ENSGALT00000105629.1	303	94.9725	0	0
ENSGALT00000093613.1	300	92.4105	1	0.772327
ENSGALT00000099537.1	303	94.9725	1	0.751492
ENSGALT00000092633.1	303	94.9725	0	0
ENSGALT00000104205.1	303	94.9725	1	0.751492
ENSGALT00000108182.1	303	94.9725	0	0
ENSGALT00000091267.1	303	94.9725	0	0
ENSGALT00000101555.1	303	94.9725	0	0
ENSGALT00000103901.1	303	94.9725	10	7.51492
ENSGALT00000106578.1	303	94.9725	12	9.01791
ENSGALT00000093220.1	348	135.481	81	42.6706
ENSGALT00000080481.1	975	740.978	51636	4973.59
ENSGALT00000082968.2	1039	790.536	18365	1658.03
ENSGALT00000053568.1	1548	1293.13	403796	22286.6
ENSGALT00000054328.1	684	448.246	161632	25735.6
ENSGALT00000054361.1	165	12.7597	874	4888.72
ENSGALT00000076413.1	684	503.406	72392	10263.5
ENSGALT00000061564.1	784	563.228	224210	28411.5
ENSGALT00000049217.1	351	138.325	17477	9017.52
ENSGALT00000079811.1	297	89.8923	3445	2735.2
ENSGALT00000063913.1	1378	1148.15	44134	2743.46
ENSGALT00000047001.1	1818	1599.43	27464	1225.52
ENSGALT00000053400.1	1143	946.139	81113	6118.68
ENSGALT00000068151.1	522	336.505	1571	333.202
ENSGALT00000015774.6	2848	2642.33	176	4.75389
ENSGALT00000107714.1	192	23.3408	0	0
ENSGALT00000087687.2	2219	1687.36	664.376	28.1014
ENSGALT00000007277.3	2291	1759.08	1344.62	54.5555
ENSGALT00000016200.6	2519	1998.72	40	1.42834
ENSGALT00000057018.2	2043	1957.76	111.236	4.05517
ENSGALT00000064690.2	2193	2106.74	67.9615	2.30237
ENSGALT00000103853.1	2238	2190.76	2.78984	0.0908883
ENSGALT00000095972.1	1968	1874.84	25.0127	0.952176
ENSGALT00000052654.2	3495	3915.99	1257	22.9095
ENSGALT00000061915.3	970	883.081	900.804	72.8035
ENSGALT00000033572.5	2547	2414.35	116.86	3.45452
ENSGALT00000076955.2	2058	1946.52	20.1402	0.738463
ENSGALT00000107965.1	2460	2603.88	11.1088	0.304487
ENSGALT00000080793.2	1206	989.899	0	0
ENSGALT00000001657.6	1354	1095.14	2334.49	152.14
ENSGALT00000038720.4	2784	2230.74	16.508	0.528162
ENSGALT00000064754.2	2359	2015.67	1462	51.7666
ENSGALT00000096825.1	3212	2995.9	0	0
ENSGALT00000089429.2	1386	1201.35	33.3483	1.98119
ENSGALT00000085779.2	1599	1886.63	40	1.5132
ENSGALT00000057265.2	1520	1203.9	8.82551	0.523205
ENSGALT00000069945.2	1266	991.653	257.94	18.5644
ENSGALT00000093812.1	1700	1290.09	4.22335	0.233646
ENSGALT00000017109.6	1577	1195.79	344.011	20.5324
ENSGALT00000103291.1	2658	3037.27	0	0
ENSGALT00000084934.2	2580	2934.99	1	0.0243173
ENSGALT00000095264.1	2724	2507.9	0	0
ENSGALT00000093947.1	2976	2759.9	0	0
ENSGALT00000005824.5	3364	2958.37	632.689	15.2637
ENSGALT00000069539.2	1440	1216.42	10.311	0.604975
ENSGALT00000092213.1	165	12.7597	0	0
ENSGALT00000044892.3	417	202.361	0	0
ENSGALT00000015470.6	1305	1061.1	251	16.8826
ENSGALT00000094180.1	3408	3191.9	0	0
ENSGALT00000093577.1	3924	3374.08	0	0
ENSGALT00000094724.1	3282	2848.12	18.5135	0.46393
ENSGALT00000101384.1	4524	3604.44	222.175	4.39927
ENSGALT00000068770.2	2865	2648.9	0	0
ENSGALT00000091629.1	1637	1233.08	10.3111	0.596807
ENSGALT00000100108.1	957	928.136	6.79076	0.522191
ENSGALT00000003008.6	2586	2865.02	307.363	7.65678
ENSGALT00000102256.1	2454	2730.81	12.8463	0.335746
ENSGALT00000071948.2	2889	3218.79	12	0.266079
ENSGALT00000083823.2	222	38.1099	0	0
ENSGALT00000027260.6	2443	2039.56	392.635	13.7397
ENSGALT00000095138.1	2468	2101.57	14.0537	0.477274
ENSGALT00000104589.1	3532	3111.29	5.31114	0.121834
ENSGALT00000087385.2	1551	1824.12	130.196	5.09411
ENSGALT00000018638.6	1513	1076.54	608	40.3083
ENSGALT00000045316.3	7707	6791.01	85.4476	0.898024
ENSGALT00000098841.1	7617	6712.5	25.5524	0.271688
ENSGALT00000000935.5	1442	1122.58	1043	66.3116
ENSGALT00000013776.6	1989	1584.92	774	34.8543
ENSGALT00000059809.2	2757	3235.52	7.71984	0.170289
ENSGALT00000084956.2	2278	2119.95	233.972	7.877
ENSGALT00000044371.3	1765	1607.7	364.112	16.1642
ENSGALT00000000945.6	1823	1946.46	0	0
ENSGALT00000102455.1	2037	2242.18	119.813	3.81377
ENSGALT00000058192.2	1765	1886.61	406.187	15.3662
ENSGALT00000046006.3	1479	974.164	308	22.5653
ENSGALT00000053946.2	2102	1658.67	462	19.8794
ENSGALT00000066342.2	2295	1794.45	2118	84.2395
ENSGALT00000051780.2	3429	3290.23	518	11.2364
ENSGALT00000039145.3	540	372.374	346	66.3161
ENSGALT00000048854.2	2589	2372.9	0	0
ENSGALT00000016196.3	584	413.185	5.88793	1.01705
ENSGALT00000106875.1	1899	2361.39	521	15.7468
ENSGALT00000107518.1	1163	1277.94	6	0.335093
ENSGALT00000074365.2	1347	990.205	8.79766	0.63411
ENSGALT00000038301.4	1485	1112.56	13.7468	0.881862
ENSGALT00000088781.2	1787	1360.13	13.4555	0.706062
ENSGALT00000013516.6	1240	1160.13	1248	76.7769
ENSGALT00000042658.4	3273	3221.93	1	0.0221517
ENSGALT00000105272.1	1990	2204.12	121	3.91807
ENSGALT00000092110.1	511	347.236	1959	402.654
ENSGALT00000017089.6	2184	1997.7	7	0.250086
ENSGALT00000000932.5	2974	2651.43	615	16.5546
