target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	156.631	0	0
ENSGALT00000092144.1	105	57.4905	0	0
ENSGALT00000097599.1	99	65.7433	1.09731	2.48654
ENSGALT00000096074.1	282	156.631	0	0
ENSGALT00000093123.1	285	157.67	0	0
ENSGALT00000095759.1	297	176.492	28.0979	23.7172
ENSGALT00000098150.1	207	114.126	0	0
ENSGALT00000088071.2	171	95.0244	0	0
ENSGALT00000101747.1	111	60.3581	0	0
ENSGALT00000034018.5	285	157.67	0	0
ENSGALT00000098775.1	282	165.294	4	3.60512
ENSGALT00000105314.1	288	166.883	2.50882	2.23961
ENSGALT00000103186.1	204	112.355	0	0
ENSGALT00000095006.1	282	173.945	2.84484	2.43646
ENSGALT00000093599.1	297	178.06	5.16926	4.32491
ENSGALT00000106599.1	288	166.967	1.06696	0.951991
ENSGALT00000106076.1	288	187.596	24.84	19.7262
ENSGALT00000092569.1	207	114.126	0	0
ENSGALT00000097506.1	282	171.664	2.49118	2.16193
ENSGALT00000102408.1	174	110.156	7	9.46686
ENSGALT00000085358.2	261	153.925	21.2578	20.5743
ENSGALT00000090665.1	207	114.126	0	0
ENSGALT00000104147.1	282	166.126	45.6259	40.9157
ENSGALT00000009519.6	312	260.206	417	238.745
ENSGALT00000107510.1	303	168.154	0	0
ENSGALT00000102297.1	300	209.994	1.06613	0.756342
ENSGALT00000106260.1	300	166.825	0	0
ENSGALT00000091808.1	303	168.154	0	0
ENSGALT00000107033.1	300	166.825	0	0
ENSGALT00000093063.1	303	168.154	0	0
ENSGALT00000093463.1	303	168.154	0	0
ENSGALT00000097156.1	300	166.825	0	0
ENSGALT00000107238.1	306	169.738	0	0
ENSGALT00000103224.1	303	195.704	3.46419	2.63704
ENSGALT00000076576.2	300	204.708	0	0
ENSGALT00000100705.1	303	204.835	0.000472967	0.000343986
ENSGALT00000095032.1	297	177.603	0	0
ENSGALT00000095957.1	300	192.465	0	0
ENSGALT00000104488.1	291	161.266	0	0
ENSGALT00000090393.1	300	166.825	0	0
ENSGALT00000107783.1	300	166.825	0	0
ENSGALT00000101333.1	300	180.178	1.06831	0.883307
ENSGALT00000105767.1	300	166.825	0	0
ENSGALT00000103134.1	303	186.847	0	0
ENSGALT00000091408.1	300	166.825	0	0
ENSGALT00000097586.1	300	172.028	0	0
ENSGALT00000091033.1	303	189.174	5.03898	3.96823
ENSGALT00000107771.1	300	166.825	0	0
ENSGALT00000106915.1	303	168.154	0	0
ENSGALT00000091553.1	303	190.373	0	0
ENSGALT00000093743.1	303	168.154	0	0
ENSGALT00000106326.1	303	202.762	2.50495	1.84047
ENSGALT00000095681.1	300	194.067	6.78239	5.2065
ENSGALT00000106995.1	300	166.825	0	0
ENSGALT00000100646.1	300	190.258	7.25438	5.68032
ENSGALT00000096595.1	303	208.472	2.09488	1.49702
ENSGALT00000097847.1	300	166.825	0	0
ENSGALT00000105763.1	303	168.154	0	0
ENSGALT00000101575.1	300	166.825	0	0
ENSGALT00000107864.1	303	201.567	2.06964	1.52964
ENSGALT00000105971.1	300	166.825	0	0
ENSGALT00000095502.1	303	168.154	0	0
ENSGALT00000092747.1	300	166.825	0	0
ENSGALT00000091562.1	306	169.738	0	0
ENSGALT00000094104.1	303	195.704	3.46419	2.63704
ENSGALT00000090412.1	303	168.154	0	0
ENSGALT00000101020.1	303	203.23	1.12907	0.827652
ENSGALT00000102707.1	303	199.014	1.30877	0.979708
ENSGALT00000093555.1	303	216.077	36.0896	24.8822
ENSGALT00000096330.1	300	199.19	3.96156	2.96287
ENSGALT00000096025.1	300	183.247	0	0
ENSGALT00000107692.1	300	166.825	0	0
ENSGALT00000105196.1	303	186.847	0	0
ENSGALT00000093144.1	300	166.825	0	0
ENSGALT00000095235.1	300	166.825	0	0
ENSGALT00000094112.1	300	166.825	0	0
ENSGALT00000100750.1	303	168.154	0	0
ENSGALT00000105296.1	303	168.154	0	0
ENSGALT00000098355.1	303	199.507	0	0
ENSGALT00000098909.1	300	166.825	0	0
ENSGALT00000104847.1	303	168.154	0	0
ENSGALT00000108026.1	303	168.154	0	0
ENSGALT00000103665.1	303	196.177	6.69121	5.08127
ENSGALT00000105628.1	303	168.154	0	0
ENSGALT00000097081.1	300	215.544	0.107481	0.0742867
ENSGALT00000105645.1	291	188.533	0	0
ENSGALT00000098506.1	300	214.25	3.51841	2.44647
ENSGALT00000096927.1	303	209.025	4.91493	3.50296
ENSGALT00000105629.1	303	168.154	0	0
ENSGALT00000093613.1	300	196.941	5.46832	4.1365
ENSGALT00000099537.1	303	168.154	0	0
ENSGALT00000092633.1	303	168.154	0	0
ENSGALT00000104205.1	303	202.647	5.11959	3.76366
ENSGALT00000108182.1	303	168.154	0	0
ENSGALT00000091267.1	303	208.206	7.39657	5.29241
ENSGALT00000101555.1	303	219.337	33.486	22.744
ENSGALT00000103901.1	303	195.435	5	3.81139
ENSGALT00000106578.1	303	211.706	5	3.51846
ENSGALT00000093220.1	348	251.061	379	224.893
ENSGALT00000080481.1	975	581.368	9291	2380.82
ENSGALT00000082968.2	1039	604.844	5005	1232.75
ENSGALT00000053568.1	1548	1061.42	132382	18580.5
ENSGALT00000054328.1	684	349.148	34768	14835
ENSGALT00000054361.1	165	75.3434	558	1103.33
ENSGALT00000076413.1	684	375.967	10562	4185.16
ENSGALT00000061564.1	784	418.894	42630	15161
ENSGALT00000049217.1	351	163.103	1443	1318.02
ENSGALT00000079811.1	297	151.9	951	932.694
ENSGALT00000063913.1	1378	916.335	10350	1682.68
ENSGALT00000047001.1	1818	1288.34	8335	963.804
ENSGALT00000053400.1	1143	692.799	22441	4825.59
ENSGALT00000068151.1	522	281.803	232	122.647
ENSGALT00000015774.6	2848	2336.38	72	4.59098
ENSGALT00000107714.1	192	106.015	0	0
ENSGALT00000087687.2	2219	1489.85	140.647	14.0639
ENSGALT00000007277.3	2291	1559.46	534.353	51.047
ENSGALT00000016200.6	2519	1683.56	24	2.12372
ENSGALT00000057018.2	2043	1785.69	30.5371	2.54763
ENSGALT00000064690.2	2193	1913.11	12.6342	0.983836
ENSGALT00000103853.1	2238	1888.79	0	0
ENSGALT00000095972.1	1968	1684.09	11.8287	1.04637
ENSGALT00000052654.2	3495	3795.37	264	10.3625
ENSGALT00000061915.3	970	724.164	156.595	32.2149
ENSGALT00000033572.5	2547	2229.52	30.4084	2.03188
ENSGALT00000076955.2	2058	1763.94	6.59157	0.5567
ENSGALT00000107965.1	2460	2107.15	0	0
ENSGALT00000080793.2	1206	853.146	0	0
ENSGALT00000001657.6	1354	887.041	967.164	162.432
ENSGALT00000038720.4	2784	1968.3	35.8362	2.71235
ENSGALT00000064754.2	2359	1806.12	503	41.4895
ENSGALT00000096825.1	3212	2859.15	0	0
ENSGALT00000089429.2	1386	882.587	16	2.70071
ENSGALT00000085779.2	1599	1613.59	15	1.38488
ENSGALT00000057265.2	1520	1042	1.01576	0.145225
ENSGALT00000069945.2	1266	830.885	101.956	18.2804
ENSGALT00000093812.1	1700	1152.3	0	0
ENSGALT00000017109.6	1577	1057.74	94.0285	13.2432
ENSGALT00000103291.1	2658	2305.15	0	0
ENSGALT00000084934.2	2580	2227.15	0	0
ENSGALT00000095264.1	2724	2371.15	0	0
ENSGALT00000093947.1	2976	2623.15	0	0
ENSGALT00000005824.5	3364	2738.41	130.113	7.07842
ENSGALT00000069539.2	1440	1088.38	19.8871	2.72211
ENSGALT00000092213.1	165	92.0794	0	0
ENSGALT00000044892.3	417	235.776	0	0
ENSGALT00000015470.6	1305	866.734	88	15.1256
ENSGALT00000094180.1	3408	2508.4	0	0
ENSGALT00000093577.1	3924	3071.47	0	0
ENSGALT00000094724.1	3282	2605.87	19.3813	1.10801
ENSGALT00000101384.1	4524	3375.4	173.886	7.67459
ENSGALT00000068770.2	2865	2512.15	0	0
ENSGALT00000091629.1	1637	1081.26	22.7328	3.13213
ENSGALT00000100108.1	957	784.195	4.43502	0.842533
ENSGALT00000003008.6	2586	2716.68	78.565	4.3083
ENSGALT00000102256.1	2454	2424.37	0	0
ENSGALT00000071948.2	2889	3113.94	6	0.287049
ENSGALT00000083823.2	222	122.839	0	0
ENSGALT00000027260.6	2443	1914.64	120.622	9.38549
ENSGALT00000095138.1	2468	1964.49	12.3186	0.934172
ENSGALT00000104589.1	3532	2889.15	2.05914	0.106177
