target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	69.6124	0	0
ENSGALT00000092144.1	105	45.5152	0	0
ENSGALT00000097599.1	99	39.5152	0	0
ENSGALT00000096074.1	282	69.6124	0	0
ENSGALT00000093123.1	285	71.8419	0	0
ENSGALT00000095759.1	297	80.6012	4	3.29338
ENSGALT00000098150.1	207	27.9847	0	0
ENSGALT00000088071.2	171	15.608	0	0
ENSGALT00000101747.1	111	48.8	0	0
ENSGALT00000034018.5	285	71.8419	1	0.92373
ENSGALT00000098775.1	282	69.6124	0	0
ENSGALT00000105314.1	288	73.9972	0	0
ENSGALT00000103186.1	204	26.7113	0	0
ENSGALT00000095006.1	282	69.6124	1	0.953315
ENSGALT00000093599.1	297	80.6012	0	0
ENSGALT00000106599.1	288	73.9972	0	0
ENSGALT00000106076.1	288	73.9972	0	0
ENSGALT00000092569.1	207	27.9847	0	0
ENSGALT00000097506.1	282	69.6124	0	0
ENSGALT00000102408.1	174	16.3747	0	0
ENSGALT00000085358.2	261	55.8764	0	0
ENSGALT00000090665.1	207	27.9847	0	0
ENSGALT00000104147.1	282	69.6124	2	1.90663
ENSGALT00000009519.6	312	92.2001	141	101.487
ENSGALT00000107510.1	303	85.123	0	0
ENSGALT00000102297.1	300	82.9576	0	0
ENSGALT00000106260.1	300	82.9576	0	0
ENSGALT00000091808.1	303	85.123	0	0
ENSGALT00000107033.1	300	82.9576	0	0
ENSGALT00000093063.1	303	85.123	0	0
ENSGALT00000093463.1	303	85.123	0	0
ENSGALT00000097156.1	300	82.9576	0	0
ENSGALT00000107238.1	306	87.4914	0	0
ENSGALT00000103224.1	303	85.123	0	0
ENSGALT00000076576.2	300	82.9576	0	0
ENSGALT00000100705.1	303	85.123	0	0
ENSGALT00000095032.1	297	80.6012	0	0
ENSGALT00000095957.1	300	82.9576	1.1399	0.911868
ENSGALT00000104488.1	291	76.1635	0	0
ENSGALT00000090393.1	300	82.9576	0	0
ENSGALT00000107783.1	300	82.9576	0.556804	0.445419
ENSGALT00000101333.1	300	82.9576	0	0
ENSGALT00000105767.1	300	82.9576	1.11361	0.890838
ENSGALT00000103134.1	303	85.123	0	0
ENSGALT00000091408.1	300	82.9576	0	0
ENSGALT00000097586.1	300	82.9576	0	0
ENSGALT00000091033.1	303	85.123	0	0
ENSGALT00000107771.1	300	82.9576	0	0
ENSGALT00000106915.1	303	85.123	0	0
ENSGALT00000091553.1	303	85.123	0	0
ENSGALT00000093743.1	303	85.123	0	0
ENSGALT00000106326.1	303	85.123	0	0
ENSGALT00000095681.1	300	82.9576	0	0
ENSGALT00000106995.1	300	82.9576	0	0
ENSGALT00000100646.1	300	82.9576	0	0
ENSGALT00000096595.1	303	85.123	0.693999	0.541046
ENSGALT00000097847.1	300	82.9576	0	0
ENSGALT00000105763.1	303	85.123	0	0
ENSGALT00000101575.1	300	82.9576	0	0
