target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	72.3917	2.125	2.20287
ENSGALT00000092144.1	105	36.6042	0	0
ENSGALT00000097599.1	99	33.7273	0	0
ENSGALT00000096074.1	282	72.3917	0	0
ENSGALT00000093123.1	285	74.4556	1	1.00791
ENSGALT00000095759.1	297	83.5373	3.55996	3.19803
ENSGALT00000098150.1	207	28.9744	0	0
ENSGALT00000088071.2	171	15.9086	0	0
ENSGALT00000101747.1	111	40.2353	0	0
ENSGALT00000034018.5	285	74.4556	4.67493	4.71189
ENSGALT00000098775.1	282	72.3917	0	0
ENSGALT00000105314.1	288	76.8837	2.32507	2.26945
ENSGALT00000103186.1	204	27.5571	1	2.72323
ENSGALT00000095006.1	282	72.3917	4.43698	4.59956
ENSGALT00000093599.1	297	83.5373	42.9202	38.5566
ENSGALT00000106599.1	288	76.8837	1.07983	1.05399
ENSGALT00000106076.1	288	76.8837	3.21717	3.1402
ENSGALT00000092569.1	207	28.9744	0	0
ENSGALT00000097506.1	282	72.3917	2.34585	2.43181
ENSGALT00000102408.1	174	16.8911	0	0
ENSGALT00000085358.2	261	57.8878	5.44004	7.05234
ENSGALT00000090665.1	207	28.9744	0	0
ENSGALT00000104147.1	282	72.3917	31.875	33.043
ENSGALT00000009519.6	312	95.6549	1806	1416.86
ENSGALT00000107510.1	303	88.2698	6.17143	5.24677
ENSGALT00000102297.1	300	85.9469	2.47382	2.16001
ENSGALT00000106260.1	300	85.9469	2.02568	1.76872
ENSGALT00000091808.1	303	88.2698	0	0
ENSGALT00000107033.1	300	85.9469	0	0
ENSGALT00000093063.1	303	88.2698	5.72726	4.86914
ENSGALT00000093463.1	303	88.2698	1	0.85017
ENSGALT00000097156.1	300	85.9469	3	2.61944
ENSGALT00000107238.1	306	90.6366	0	0
ENSGALT00000103224.1	303	88.2698	3.85707	3.27916
ENSGALT00000076576.2	300	85.9469	1.02169	0.892083
ENSGALT00000100705.1	303	88.2698	2.39068	2.03249
ENSGALT00000095032.1	297	83.5373	1	0.898334
ENSGALT00000095957.1	300	85.9469	5.21366	4.5523
ENSGALT00000104488.1	291	79.0133	0	0
ENSGALT00000090393.1	300	85.9469	0	0
ENSGALT00000107783.1	300	85.9469	1.35713	1.18498
ENSGALT00000101333.1	300	85.9469	0	0
ENSGALT00000105767.1	300	85.9469	2.59139	2.26267
ENSGALT00000103134.1	303	88.2698	0	0
ENSGALT00000091408.1	300	85.9469	0	0
ENSGALT00000097586.1	300	85.9469	0	0
ENSGALT00000091033.1	303	88.2698	15.7722	13.409
ENSGALT00000107771.1	300	85.9469	0	0
ENSGALT00000106915.1	303	88.2698	0	0
ENSGALT00000091553.1	303	88.2698	3.85707	3.27916
ENSGALT00000093743.1	303	88.2698	1	0.85017
ENSGALT00000106326.1	303	88.2698	1.28569	1.09305
ENSGALT00000095681.1	300	85.9469	5.49512	4.79806
ENSGALT00000106995.1	300	85.9469	1.02169	0.892083
ENSGALT00000100646.1	300	85.9469	2.36531	2.06527
ENSGALT00000096595.1	303	88.2698	33.1784	28.2072
ENSGALT00000097847.1	300	85.9469	0	0
ENSGALT00000105763.1	303	88.2698	0	0
ENSGALT00000101575.1	300	85.9469	0	0
ENSGALT00000107864.1	303	88.2698	0	0
ENSGALT00000105971.1	300	85.9469	0	0
ENSGALT00000095502.1	303	88.2698	0	0
ENSGALT00000092747.1	300	85.9469	0	0
ENSGALT00000091562.1	306	90.6366	0	0
ENSGALT00000094104.1	303	88.2698	3.85707	3.27916
ENSGALT00000090412.1	303	88.2698	0	0
ENSGALT00000101020.1	303	88.2698	2.39068	2.03249
ENSGALT00000102707.1	303	88.2698	0	0
ENSGALT00000093555.1	303	88.2698	0	0
ENSGALT00000096330.1	300	85.9469	0	0
ENSGALT00000096025.1	300	85.9469	0	0
ENSGALT00000107692.1	300	85.9469	0	0
ENSGALT00000105196.1	303	88.2698	0	0
ENSGALT00000093144.1	300	85.9469	0	0
ENSGALT00000095235.1	300	85.9469	1.35713	1.18498
ENSGALT00000094112.1	300	85.9469	0	0
ENSGALT00000100750.1	303	88.2698	13.8127	11.7432
ENSGALT00000105296.1	303	88.2698	12.3835	10.5281
ENSGALT00000098355.1	303	88.2698	32.0229	27.2249
ENSGALT00000098909.1	300	85.9469	0	0
ENSGALT00000104847.1	303	88.2698	0	0
ENSGALT00000108026.1	303	88.2698	6.61802	5.62644
ENSGALT00000103665.1	303	88.2698	5.00994	4.2593
ENSGALT00000105628.1	303	88.2698	1	0.85017
ENSGALT00000097081.1	300	85.9469	0	0
ENSGALT00000105645.1	291	79.0133	2.04727	1.94443
ENSGALT00000098506.1	300	85.9469	3.73669	3.26268
ENSGALT00000096927.1	303	88.2698	6.52643	5.54857
ENSGALT00000105629.1	303	88.2698	0	0
ENSGALT00000093613.1	300	85.9469	6.52933	5.70108
ENSGALT00000099537.1	303	88.2698	0	0
ENSGALT00000092633.1	303	88.2698	4.26878	3.62919
ENSGALT00000104205.1	303	88.2698	3.85707	3.27916
ENSGALT00000108182.1	303	88.2698	0	0
ENSGALT00000091267.1	303	88.2698	1.72022	1.46248
ENSGALT00000101555.1	303	88.2698	29.0571	24.7034
ENSGALT00000103901.1	303	88.2698	41	34.857
ENSGALT00000106578.1	303	88.2698	43	36.5573
ENSGALT00000093220.1	348	127.618	1086	638.609
ENSGALT00000080481.1	975	731.341	71705	7357.79
ENSGALT00000082968.2	1039	782.577	31690	3038.88
ENSGALT00000053568.1	1548	1288.96	470752	27407.7
ENSGALT00000054328.1	684	437.12	185331	31817.4
ENSGALT00000054361.1	165	14.7187	1012	5159.76
ENSGALT00000076413.1	684	485.702	61849	9556.1
ENSGALT00000061564.1	784	551.835	214718	29199.6
ENSGALT00000049217.1	351	130.395	19895	11449.9
ENSGALT00000079811.1	297	83.5373	5857	5261.54
ENSGALT00000063913.1	1378	1134.36	67803	4485.55
ENSGALT00000047001.1	1818	1573.28	46620	2223.75
ENSGALT00000053400.1	1143	932.905	117312	9436.77
ENSGALT00000068151.1	522	328.053	850	194.444
ENSGALT00000015774.6	2848	2652.78	205	5.79923
ENSGALT00000107714.1	192	22.6658	0	0
ENSGALT00000087687.2	2219	1719.09	192.661	8.41037
ENSGALT00000007277.3	2291	1797.94	1117.34	46.6367
ENSGALT00000016200.6	2519	2024.03	102	3.78182
ENSGALT00000057018.2	2043	1968.44	101.727	3.87819
ENSGALT00000064690.2	2193	2120.25	71.0465	2.51463
ENSGALT00000103853.1	2238	2152.88	0	0
ENSGALT00000095972.1	1968	1884.43	24.2268	0.964792
ENSGALT00000052654.2	3495	3898.27	1058	20.3672
ENSGALT00000061915.3	970	879.483	703	59.9855
ENSGALT00000033572.5	2547	2421.6	70.0047	2.16941
ENSGALT00000076955.2	2058	1946.11	8.99534	0.346872
ENSGALT00000107965.1	2460	2578.22	3.02929	0.0881735
