target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	66.551	0	0
ENSGALT00000092144.1	105	42.3451	0	0
ENSGALT00000097599.1	99	39.6336	0	0
ENSGALT00000096074.1	282	66.551	0	0
ENSGALT00000093123.1	285	68.4653	0	0
ENSGALT00000095759.1	297	76.3564	0	0
ENSGALT00000098150.1	207	27.9639	0	0
ENSGALT00000088071.2	171	16.9715	0	0
ENSGALT00000101747.1	111	44.121	0	0
ENSGALT00000034018.5	285	68.4653	0	0
ENSGALT00000098775.1	282	66.551	0	0
ENSGALT00000105314.1	288	70.4099	0	0
ENSGALT00000103186.1	204	26.7818	0	0
ENSGALT00000095006.1	282	66.551	0	0
ENSGALT00000093599.1	297	76.3564	1	0.893548
ENSGALT00000106599.1	288	70.4099	0	0
ENSGALT00000106076.1	288	70.4099	0	0
ENSGALT00000092569.1	207	27.9639	0	0
ENSGALT00000097506.1	282	66.551	0	0
ENSGALT00000102408.1	174	17.6112	0	0
ENSGALT00000085358.2	261	53.7715	0	0
ENSGALT00000090665.1	207	27.9639	0	0
ENSGALT00000104147.1	282	66.551	2	2.0504
ENSGALT00000009519.6	312	86.6464	131	103.154
ENSGALT00000107510.1	303	80.3452	0	0
ENSGALT00000102297.1	300	78.3339	0	0
ENSGALT00000106260.1	300	78.3339	0	0
ENSGALT00000091808.1	303	80.3452	0	0
ENSGALT00000107033.1	300	78.3339	0	0
ENSGALT00000093063.1	303	80.3452	0	0
ENSGALT00000093463.1	303	80.3452	0	0
ENSGALT00000097156.1	300	78.3339	0	0
ENSGALT00000107238.1	306	82.4207	0	0
ENSGALT00000103224.1	303	80.3452	0	0
ENSGALT00000076576.2	300	78.3339	1.3409	1.16791
ENSGALT00000100705.1	303	80.3452	0	0
ENSGALT00000095032.1	297	76.3564	0	0
ENSGALT00000095957.1	300	78.3339	0	0
ENSGALT00000104488.1	291	72.343	0	0
ENSGALT00000090393.1	300	78.3339	0.2	0.174198
ENSGALT00000107783.1	300	78.3339	0.2	0.174198
ENSGALT00000101333.1	300	78.3339	0	0
ENSGALT00000105767.1	300	78.3339	0	0
ENSGALT00000103134.1	303	80.3452	0	0
ENSGALT00000091408.1	300	78.3339	0.2	0.174198
ENSGALT00000097586.1	300	78.3339	0	0
ENSGALT00000091033.1	303	80.3452	3	2.54756
ENSGALT00000107771.1	300	78.3339	0	0
ENSGALT00000106915.1	303	80.3452	0	0
ENSGALT00000091553.1	303	80.3452	0	0
ENSGALT00000093743.1	303	80.3452	0	0
ENSGALT00000106326.1	303	80.3452	0	0
ENSGALT00000095681.1	300	78.3339	0.2	0.174198
ENSGALT00000106995.1	300	78.3339	1	0.87099
ENSGALT00000100646.1	300	78.3339	0	0
ENSGALT00000096595.1	303	80.3452	0	0
ENSGALT00000097847.1	300	78.3339	0	0
ENSGALT00000105763.1	303	80.3452	0	0
ENSGALT00000101575.1	300	78.3339	0	0
ENSGALT00000107864.1	303	80.3452	0	0
ENSGALT00000105971.1	300	78.3339	0	0
ENSGALT00000095502.1	303	80.3452	0	0
ENSGALT00000092747.1	300	78.3339	0	0
ENSGALT00000091562.1	306	82.4207	0	0
ENSGALT00000094104.1	303	80.3452	0	0
ENSGALT00000090412.1	303	80.3452	0	0
ENSGALT00000101020.1	303	80.3452	0	0
ENSGALT00000102707.1	303	80.3452	0	0
ENSGALT00000093555.1	303	80.3452	0	0
ENSGALT00000096330.1	300	78.3339	0	0
ENSGALT00000096025.1	300	78.3339	0	0
ENSGALT00000107692.1	300	78.3339	0	0
ENSGALT00000105196.1	303	80.3452	0	0
ENSGALT00000093144.1	300	78.3339	0	0
ENSGALT00000095235.1	300	78.3339	0.2	0.174198
ENSGALT00000094112.1	300	78.3339	0	0
ENSGALT00000100750.1	303	80.3452	0	0
ENSGALT00000105296.1	303	80.3452	0	0
ENSGALT00000098355.1	303	80.3452	1.32955	1.12904
ENSGALT00000098909.1	300	78.3339	0	0
ENSGALT00000104847.1	303	80.3452	0	0
ENSGALT00000108026.1	303	80.3452	0	0
ENSGALT00000103665.1	303	80.3452	0	0
ENSGALT00000105628.1	303	80.3452	1.32955	1.12904
ENSGALT00000097081.1	300	78.3339	0	0
ENSGALT00000105645.1	291	72.343	0	0
ENSGALT00000098506.1	300	78.3339	0	0
ENSGALT00000096927.1	303	80.3452	0	0
ENSGALT00000105629.1	303	80.3452	0	0
ENSGALT00000093613.1	300	78.3339	0	0
ENSGALT00000099537.1	303	80.3452	0	0
ENSGALT00000092633.1	303	80.3452	0	0
ENSGALT00000104205.1	303	80.3452	0	0
ENSGALT00000108182.1	303	80.3452	0	0
ENSGALT00000091267.1	303	80.3452	0	0
ENSGALT00000101555.1	303	80.3452	0	0
ENSGALT00000103901.1	303	80.3452	2	1.69837
ENSGALT00000106578.1	303	80.3452	1	0.849187
ENSGALT00000093220.1	348	114.045	104	62.2189
ENSGALT00000080481.1	975	714.054	65455	6254.25
ENSGALT00000082968.2	1039	762.702	23864	2134.77
ENSGALT00000053568.1	1548	1252.06	568402	30973.8
ENSGALT00000054328.1	684	409.056	189438	31597.1
ENSGALT00000054361.1	165	16.3154	792	3311.99
ENSGALT00000076413.1	684	461.12	53645	7937.4
ENSGALT00000061564.1	784	516.321	248831	32881.2
ENSGALT00000049217.1	351	116.569	12687	7425.73
ENSGALT00000079811.1	297	76.3564	5213	4658.07
ENSGALT00000063913.1	1378	1119.79	65700	4003.04
ENSGALT00000047001.1	1818	1541.58	41582	1840.36
