target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	92.7715	0	0
ENSGALT00000092144.1	105	42.4915	0	0
ENSGALT00000097599.1	99	39.0843	1	2.04787
ENSGALT00000096074.1	282	92.7715	0	0
ENSGALT00000093123.1	285	95.4639	0	0
ENSGALT00000095759.1	297	106.173	4.53115	3.41585
ENSGALT00000098150.1	207	34.8728	0	0
ENSGALT00000088071.2	171	15.1487	0	0
ENSGALT00000101747.1	111	44.0714	0	0
ENSGALT00000034018.5	285	95.4639	2	1.67686
ENSGALT00000098775.1	282	92.7715	0	0
ENSGALT00000105314.1	288	98.1248	0	0
ENSGALT00000103186.1	204	33.0384	0	0
ENSGALT00000095006.1	282	92.7715	4.81052	4.15033
ENSGALT00000093599.1	297	106.173	4	3.01543
ENSGALT00000106599.1	288	98.1248	5	4.07847
ENSGALT00000106076.1	288	98.1248	1.18948	0.970251
ENSGALT00000092569.1	207	34.8728	0	0
ENSGALT00000097506.1	282	92.7715	1	0.862762
ENSGALT00000102408.1	174	16.5282	0	0
ENSGALT00000085358.2	261	74.7013	13.4689	14.4314
ENSGALT00000090665.1	207	34.8728	1	2.29519
ENSGALT00000104147.1	282	92.7715	49	42.2753
ENSGALT00000009519.6	312	119.937	1084	723.403
ENSGALT00000107510.1	303	111.614	1.09639	0.786235
ENSGALT00000102297.1	300	108.87	3.40771	2.50531
ENSGALT00000106260.1	300	108.87	1.01682	0.74755
ENSGALT00000091808.1	303	111.614	3.8355	2.75049
ENSGALT00000107033.1	300	108.87	0	0
ENSGALT00000093063.1	303	111.614	0	0
ENSGALT00000093463.1	303	111.614	0	0
ENSGALT00000097156.1	300	108.87	0	0
ENSGALT00000107238.1	306	114.373	0	0
ENSGALT00000103224.1	303	111.614	4.68502	3.35968
ENSGALT00000076576.2	300	108.87	0	0
ENSGALT00000100705.1	303	111.614	2.97299	2.13197
ENSGALT00000095032.1	297	106.173	0	0
ENSGALT00000095957.1	300	108.87	1.42275	1.04598
ENSGALT00000104488.1	291	100.846	0	0
ENSGALT00000090393.1	300	108.87	0	0
ENSGALT00000107783.1	300	108.87	1.1483	0.844213
ENSGALT00000101333.1	300	108.87	0	0
ENSGALT00000105767.1	300	108.87	1.72042	1.26483
ENSGALT00000103134.1	303	111.614	3.62693	2.60092
ENSGALT00000091408.1	300	108.87	0	0
ENSGALT00000097586.1	300	108.87	0	0
ENSGALT00000091033.1	303	111.614	9.07057	6.50462
ENSGALT00000107771.1	300	108.87	0	0
ENSGALT00000106915.1	303	111.614	0	0
ENSGALT00000091553.1	303	111.614	0	0
ENSGALT00000093743.1	303	111.614	3.0104	2.15879
ENSGALT00000106326.1	303	111.614	4.64589	3.33163
ENSGALT00000095681.1	300	108.87	1.36784	1.00562
ENSGALT00000106995.1	300	108.87	3.06772	2.25535
ENSGALT00000100646.1	300	108.87	4.94258	3.63372
