target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	89.4043	0	0
ENSGALT00000092144.1	105	35.05	0	0
ENSGALT00000097599.1	99	32.3519	0	0
ENSGALT00000096074.1	282	89.4043	0	0
ENSGALT00000093123.1	285	91.9637	0	0
ENSGALT00000095759.1	297	102.196	1.37487	1.12857
ENSGALT00000098150.1	207	34.863	0	0
ENSGALT00000088071.2	171	16.0438	0	0
ENSGALT00000101747.1	111	37.5606	0	0
ENSGALT00000034018.5	285	91.9637	0	0
ENSGALT00000098775.1	282	89.4043	0	0
ENSGALT00000105314.1	288	94.5819	0	0
ENSGALT00000103186.1	204	33.0365	0	0
ENSGALT00000095006.1	282	89.4043	0	0
ENSGALT00000093599.1	297	102.196	1	0.820856
ENSGALT00000106599.1	288	94.5819	0	0
ENSGALT00000106076.1	288	94.5819	0	0
ENSGALT00000092569.1	207	34.863	0	0
ENSGALT00000097506.1	282	89.4043	0	0
ENSGALT00000102408.1	174	17.442	0	0
ENSGALT00000085358.2	261	72.4384	1.62513	1.882
ENSGALT00000090665.1	207	34.863	0	0
ENSGALT00000104147.1	282	89.4043	6	5.62981
ENSGALT00000009519.6	312	115.095	104	75.8016
ENSGALT00000107510.1	303	107.179	0	0
ENSGALT00000102297.1	300	104.693	0	0
ENSGALT00000106260.1	300	104.693	0	0
ENSGALT00000091808.1	303	107.179	0	0
ENSGALT00000107033.1	300	104.693	0	0
ENSGALT00000093063.1	303	107.179	0	0
ENSGALT00000093463.1	303	107.179	0	0
ENSGALT00000097156.1	300	104.693	0	0
ENSGALT00000107238.1	306	109.646	0	0
ENSGALT00000103224.1	303	107.179	1.5	1.17403
ENSGALT00000076576.2	300	104.693	2	1.60256
ENSGALT00000100705.1	303	107.179	0	0
ENSGALT00000095032.1	297	102.196	0	0
ENSGALT00000095957.1	300	104.693	0.333333	0.267093
ENSGALT00000104488.1	291	97.211	0	0
ENSGALT00000090393.1	300	104.693	0	0
ENSGALT00000107783.1	300	104.693	0.333333	0.267093
ENSGALT00000101333.1	300	104.693	0	0
ENSGALT00000105767.1	300	104.693	0	0
ENSGALT00000103134.1	303	107.179	0	0
ENSGALT00000091408.1	300	104.693	0	0
ENSGALT00000097586.1	300	104.693	0	0
ENSGALT00000091033.1	303	107.179	0.5	0.391345
ENSGALT00000107771.1	300	104.693	0	0
