target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	78.3496	0	0
ENSGALT00000092144.1	105	37.4513	0	0
ENSGALT00000097599.1	99	34.0952	0	0
ENSGALT00000096074.1	282	78.3496	0	0
ENSGALT00000093123.1	285	80.7595	0	0
ENSGALT00000095759.1	297	90.6165	2	1.68858
ENSGALT00000098150.1	207	29.9356	0	0
ENSGALT00000088071.2	171	14.5192	0	0
ENSGALT00000101747.1	111	38.1846	0	0
ENSGALT00000034018.5	285	80.7595	6	5.68403
ENSGALT00000098775.1	282	78.3496	0	0
ENSGALT00000105314.1	288	83.2142	0	0
ENSGALT00000103186.1	204	28.4954	0	0
ENSGALT00000095006.1	282	78.3496	1	0.976477
ENSGALT00000093599.1	297	90.6165	2	1.68858
ENSGALT00000106599.1	288	83.2142	4	3.67757
ENSGALT00000106076.1	288	83.2142	0	0
ENSGALT00000092569.1	207	29.9356	0	0
ENSGALT00000097506.1	282	78.3496	0	0
ENSGALT00000102408.1	174	15.6469	0	0
ENSGALT00000085358.2	261	62.4282	0	0
ENSGALT00000090665.1	207	29.9356	0	0
ENSGALT00000104147.1	282	78.3496	15	14.6472
ENSGALT00000009519.6	312	103.424	521	385.404
ENSGALT00000107510.1	303	95.6582	4.13348	3.30592
ENSGALT00000102297.1	300	93.0743	4.52814	3.7221
ENSGALT00000106260.1	300	93.0743	0	0
ENSGALT00000091808.1	303	95.6582	0	0
ENSGALT00000107033.1	300	93.0743	0	0
ENSGALT00000093063.1	303	95.6582	1.15384	0.922834
ENSGALT00000093463.1	303	95.6582	2.20707	1.76519
ENSGALT00000097156.1	300	93.0743	0	0
ENSGALT00000107238.1	306	98.2315	0	0
ENSGALT00000103224.1	303	95.6582	0.901325	0.720871
ENSGALT00000076576.2	300	93.0743	0	0
ENSGALT00000100705.1	303	95.6582	0.786265	0.628848
ENSGALT00000095032.1	297	90.6165	0	0
ENSGALT00000095957.1	300	93.0743	1.10686	0.90983
ENSGALT00000104488.1	291	85.6566	1.06783	0.953757
ENSGALT00000090393.1	300	93.0743	0	0
ENSGALT00000107783.1	300	93.0743	3.54101	2.91069
ENSGALT00000101333.1	300	93.0743	0	0
ENSGALT00000105767.1	300	93.0743	0	0
ENSGALT00000103134.1	303	95.6582	0	0
ENSGALT00000091408.1	300	93.0743	0	0
ENSGALT00000097586.1	300	93.0743	0	0
ENSGALT00000091033.1	303	95.6582	0.5	0.399896
ENSGALT00000107771.1	300	93.0743	0	0
ENSGALT00000106915.1	303	95.6582	0	0
ENSGALT00000091553.1	303	95.6582	0	0
ENSGALT00000093743.1	303	95.6582	0	0
ENSGALT00000106326.1	303	95.6582	2.48161	1.98477
ENSGALT00000095681.1	300	93.0743	0.125093	0.102826
ENSGALT00000106995.1	300	93.0743	0	0
ENSGALT00000100646.1	300	93.0743	5.05117	4.15203
