target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	81.8037	0	0
ENSGALT00000092144.1	105	45.594	0	0
ENSGALT00000097599.1	99	40.5769	0	0
ENSGALT00000096074.1	282	81.8037	0	0
ENSGALT00000093123.1	285	84.3334	0	0
ENSGALT00000095759.1	297	94.6867	0	0
ENSGALT00000098150.1	207	30.287	1	2.70464
ENSGALT00000088071.2	171	14.409	1	5.685
ENSGALT00000101747.1	111	47.9306	0	0
ENSGALT00000034018.5	285	84.3334	2	1.94265
ENSGALT00000098775.1	282	81.8037	0	0
ENSGALT00000105314.1	288	86.8965	0	0
ENSGALT00000103186.1	204	28.7647	0	0
ENSGALT00000095006.1	282	81.8037	0	0
ENSGALT00000093599.1	297	94.6867	1.23052	1.06455
ENSGALT00000106599.1	288	86.8965	3.76948	3.55339
ENSGALT00000106076.1	288	86.8965	2	1.88535
ENSGALT00000092569.1	207	30.287	0	0
ENSGALT00000097506.1	282	81.8037	0	0
ENSGALT00000102408.1	174	15.5003	0	0
ENSGALT00000085358.2	261	64.9424	4	5.04541
ENSGALT00000090665.1	207	30.287	0	0
ENSGALT00000104147.1	282	81.8037	17	17.0232
ENSGALT00000009519.6	312	108.26	454	343.52
ENSGALT00000107510.1	303	100.089	0	0
ENSGALT00000102297.1	300	97.3562	1.17735	0.990615
ENSGALT00000106260.1	300	97.3562	0	0
ENSGALT00000091808.1	303	100.089	4.3745	3.58021
ENSGALT00000107033.1	300	97.3562	0	0
ENSGALT00000093063.1	303	100.089	0	0
ENSGALT00000093463.1	303	100.089	0	0
ENSGALT00000097156.1	300	97.3562	0	0
ENSGALT00000107238.1	306	102.81	0	0
ENSGALT00000103224.1	303	100.089	2.9115	2.38285
ENSGALT00000076576.2	300	97.3562	3.27929	2.75918
ENSGALT00000100705.1	303	100.089	1.05888	0.866619
ENSGALT00000095032.1	297	94.6867	1	0.865118
ENSGALT00000095957.1	300	97.3562	2.67187	2.2481
ENSGALT00000104488.1	291	89.5019	0	0
ENSGALT00000090393.1	300	97.3562	0	0
ENSGALT00000107783.1	300	97.3562	1.13086	0.951502
ENSGALT00000101333.1	300	97.3562	0	0
ENSGALT00000105767.1	300	97.3562	3.18354	2.67862
ENSGALT00000103134.1	303	100.089	0	0
ENSGALT00000091408.1	300	97.3562	0	0
ENSGALT00000097586.1	300	97.3562	0	0
ENSGALT00000091033.1	303	100.089	0	0
ENSGALT00000107771.1	300	97.3562	0	0
ENSGALT00000106915.1	303	100.089	0	0
ENSGALT00000091553.1	303	100.089	0	0
ENSGALT00000093743.1	303	100.089	0	0
ENSGALT00000106326.1	303	100.089	7.0386	5.76058
ENSGALT00000095681.1	300	97.3562	1.88876	1.5892
ENSGALT00000106995.1	300	97.3562	0	0
ENSGALT00000100646.1	300	97.3562	3.27929	2.75918
ENSGALT00000096595.1	303	100.089	11.3187	9.26354
ENSGALT00000097847.1	300	97.3562	0	0
ENSGALT00000105763.1	303	100.089	0	0
ENSGALT00000101575.1	300	97.3562	0	0
ENSGALT00000107864.1	303	100.089	0	0
ENSGALT00000105971.1	300	97.3562	0	0
ENSGALT00000095502.1	303	100.089	0	0
ENSGALT00000092747.1	300	97.3562	0	0
ENSGALT00000091562.1	306	102.81	0	0
ENSGALT00000094104.1	303	100.089	2.9115	2.38285
ENSGALT00000090412.1	303	100.089	0	0
ENSGALT00000101020.1	303	100.089	1.05888	0.866619
ENSGALT00000102707.1	303	100.089	0	0
ENSGALT00000093555.1	303	100.089	2.48269	2.03189
ENSGALT00000096330.1	300	97.3562	2.91773	2.45497
ENSGALT00000096025.1	300	97.3562	0	0
ENSGALT00000107692.1	300	97.3562	0	0
ENSGALT00000105196.1	303	100.089	0	0
ENSGALT00000093144.1	300	97.3562	0	0
ENSGALT00000095235.1	300	97.3562	1.13086	0.951502
ENSGALT00000094112.1	300	97.3562	0	0
ENSGALT00000100750.1	303	100.089	0	0
ENSGALT00000105296.1	303	100.089	2.70798	2.21629
ENSGALT00000098355.1	303	100.089	0	0
ENSGALT00000098909.1	300	97.3562	0	0
ENSGALT00000104847.1	303	100.089	0	0
ENSGALT00000108026.1	303	100.089	0	0
ENSGALT00000103665.1	303	100.089	2.15015	1.75974
ENSGALT00000105628.1	303	100.089	0	0
ENSGALT00000097081.1	300	97.3562	5.17313	4.35265
ENSGALT00000105645.1	291	89.5019	0	0
ENSGALT00000098506.1	300	97.3562	0	0
ENSGALT00000096927.1	303	100.089	7.0256	5.74994
ENSGALT00000105629.1	303	100.089	1.04834	0.857989
ENSGALT00000093613.1	300	97.3562	1.15529	0.972054
ENSGALT00000099537.1	303	100.089	0	0
ENSGALT00000092633.1	303	100.089	2.8286	2.315
ENSGALT00000104205.1	303	100.089	1.17167	0.958928
ENSGALT00000108182.1	303	100.089	1.03085	0.843675
ENSGALT00000091267.1	303	100.089	3.71139	3.0375
ENSGALT00000101555.1	303	100.089	16.1822	13.2439
ENSGALT00000103901.1	303	100.089	22	18.0054
ENSGALT00000106578.1	303	100.089	28	22.9159
ENSGALT00000093220.1	348	142.33	357	205.464
ENSGALT00000080481.1	975	753.21	25023	2721.37
ENSGALT00000082968.2	1039	789.264	10758	1116.54
ENSGALT00000053568.1	1548	1311.44	328780	20536.2
ENSGALT00000054328.1	684	463.718	95040	16788.7
ENSGALT00000054361.1	165	12.1067	323	2185.44
ENSGALT00000076413.1	684	514.957	33976	5404.63
ENSGALT00000061564.1	784	582.177	139519	19631
ENSGALT00000049217.1	351	145.203	5876	3314.9
ENSGALT00000079811.1	297	94.6867	2343	2026.97
ENSGALT00000063913.1	1378	1163.6	25250	1777.56
ENSGALT00000047001.1	1818	1616.95	18417	933.013
ENSGALT00000053400.1	1143	970.481	48420	4086.98
ENSGALT00000068151.1	522	351.288	423	98.6374
ENSGALT00000015774.6	2848	2666.17	201	6.1755
ENSGALT00000107714.1	192	23.0936	0	0
ENSGALT00000087687.2	2219	1697.07	449.622	21.7027
ENSGALT00000007277.3	2291	1772.84	1563.38	72.237
ENSGALT00000016200.6	2519	2009.34	70	2.85371
ENSGALT00000057018.2	2043	1983.49	123.165	5.08653
ENSGALT00000064690.2	2193	2133.38	121.866	4.67928
ENSGALT00000103853.1	2238	2221.42	2.68042	0.0988406
ENSGALT00000095972.1	1968	1900.65	40.2884	1.73637
ENSGALT00000052654.2	3495	3968.78	2053	42.3737
ENSGALT00000061915.3	970	915.504	1091.95	97.7025
ENSGALT00000033572.5	2547	2454.04	130.381	4.35209
ENSGALT00000076955.2	2058	1978.45	30.6185	1.26772
ENSGALT00000107965.1	2460	2637.34	8	0.248478
ENSGALT00000080793.2	1206	1159.93	0	0
ENSGALT00000001657.6	1354	1113.41	2241.55	164.914
ENSGALT00000038720.4	2784	2244.2	18.449	0.673404
ENSGALT00000064754.2	2359	2043.6	1393	55.8368
ENSGALT00000096825.1	3212	3003.56	0	0
ENSGALT00000089429.2	1386	1226.99	45.2953	3.02397
ENSGALT00000085779.2	1599	1931.19	45	1.90876
ENSGALT00000057265.2	1520	1212.09	1.00319	0.0677971
ENSGALT00000069945.2	1266	1009.56	261.205	21.194
