target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	73.9852	2.25	1.96211
ENSGALT00000092144.1	105	41.3486	0	0
ENSGALT00000097599.1	99	40.271	0	0
ENSGALT00000096074.1	282	73.9852	0	0
ENSGALT00000093123.1	285	76.1225	1	0.847562
ENSGALT00000095759.1	297	85.1026	0	0
ENSGALT00000098150.1	207	29.7237	0	0
ENSGALT00000088071.2	171	15.4705	0	0
ENSGALT00000101747.1	111	42.5076	0	0
ENSGALT00000034018.5	285	76.1225	0	0
ENSGALT00000098775.1	282	73.9852	0	0
ENSGALT00000105314.1	288	78.3463	0	0
ENSGALT00000103186.1	204	28.3397	0	0
ENSGALT00000095006.1	282	73.9852	3.61636	3.15363
ENSGALT00000093599.1	297	85.1026	26.4372	20.0428
ENSGALT00000106599.1	288	78.3463	6.41731	5.28469
ENSGALT00000106076.1	288	78.3463	2.38364	1.96294
ENSGALT00000092569.1	207	29.7237	0	0
ENSGALT00000097506.1	282	73.9852	1	0.872047
ENSGALT00000102408.1	174	16.417	0	0
ENSGALT00000085358.2	261	59.4866	3.14545	3.41153
ENSGALT00000090665.1	207	29.7237	0	0
ENSGALT00000104147.1	282	73.9852	15.75	13.7347
ENSGALT00000009519.6	312	96.9813	1309	870.836
ENSGALT00000107510.1	303	89.8372	0	0
ENSGALT00000102297.1	300	87.3899	0	0
ENSGALT00000106260.1	300	87.3899	0	0
ENSGALT00000091808.1	303	89.8372	0	0
ENSGALT00000107033.1	300	87.3899	0	0
ENSGALT00000093063.1	303	89.8372	0	0
ENSGALT00000093463.1	303	89.8372	0	0
ENSGALT00000097156.1	300	87.3899	0	0
ENSGALT00000107238.1	306	92.1677	0	0
ENSGALT00000103224.1	303	89.8372	3.02535	2.17272
ENSGALT00000076576.2	300	87.3899	2.37946	1.75672
ENSGALT00000100705.1	303	89.8372	1.07865	0.774654
ENSGALT00000095032.1	297	85.1026	0.00210403	0.00159512
ENSGALT00000095957.1	300	87.3899	4.7854	3.53298
ENSGALT00000104488.1	291	80.6073	0	0
ENSGALT00000090393.1	300	87.3899	0	0
ENSGALT00000107783.1	300	87.3899	1.01849	0.751932
ENSGALT00000101333.1	300	87.3899	0	0
ENSGALT00000105767.1	300	87.3899	1.34147	0.990385
