target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	75.4019	0	0
ENSGALT00000092144.1	105	41.6602	0	0
ENSGALT00000097599.1	99	38.6963	0	0
ENSGALT00000096074.1	282	75.4019	0	0
ENSGALT00000093123.1	285	77.678	0	0
ENSGALT00000095759.1	297	86.9235	0	0
ENSGALT00000098150.1	207	30.0847	0	0
ENSGALT00000088071.2	171	15.6428	0	0
ENSGALT00000101747.1	111	43.2707	0	0
ENSGALT00000034018.5	285	77.678	0	0
ENSGALT00000098775.1	282	75.4019	0	0
ENSGALT00000105314.1	288	79.9077	0	0
ENSGALT00000103186.1	204	28.7679	0	0
ENSGALT00000095006.1	282	75.4019	0	0
ENSGALT00000093599.1	297	86.9235	0	0
ENSGALT00000106599.1	288	79.9077	0	0
ENSGALT00000106076.1	288	79.9077	0	0
ENSGALT00000092569.1	207	30.0847	0	0
ENSGALT00000097506.1	282	75.4019	0	0
ENSGALT00000102408.1	174	16.6664	0	0
ENSGALT00000085358.2	261	60.6765	0	0
ENSGALT00000090665.1	207	30.0847	0	0
ENSGALT00000104147.1	282	75.4019	0	0
ENSGALT00000009519.6	312	99.0828	17	12.6378
ENSGALT00000107510.1	303	91.7016	0	0
ENSGALT00000102297.1	300	89.2814	0	0
ENSGALT00000106260.1	300	89.2814	0	0
ENSGALT00000091808.1	303	91.7016	0	0
ENSGALT00000107033.1	300	89.2814	0	0
ENSGALT00000093063.1	303	91.7016	0	0
ENSGALT00000093463.1	303	91.7016	0	0
ENSGALT00000097156.1	300	89.2814	0	0
ENSGALT00000107238.1	306	94.112	0	0
ENSGALT00000103224.1	303	91.7016	0	0
ENSGALT00000076576.2	300	89.2814	0	0
ENSGALT00000100705.1	303	91.7016	0	0
ENSGALT00000095032.1	297	86.9235	0	0
ENSGALT00000095957.1	300	89.2814	0	0
ENSGALT00000104488.1	291	82.167	0	0
ENSGALT00000090393.1	300	89.2814	0	0
ENSGALT00000107783.1	300	89.2814	0	0
ENSGALT00000101333.1	300	89.2814	0	0
ENSGALT00000105767.1	300	89.2814	0	0
ENSGALT00000103134.1	303	91.7016	0	0
ENSGALT00000091408.1	300	89.2814	0	0
ENSGALT00000097586.1	300	89.2814	0.333333	0.275003
ENSGALT00000091033.1	303	91.7016	0	0
ENSGALT00000107771.1	300	89.2814	0	0
ENSGALT00000106915.1	303	91.7016	0	0
ENSGALT00000091553.1	303	91.7016	0	0
ENSGALT00000093743.1	303	91.7016	0	0
ENSGALT00000106326.1	303	91.7016	1	0.803236
ENSGALT00000095681.1	300	89.2814	0	0
ENSGALT00000106995.1	300	89.2814	0	0
ENSGALT00000100646.1	300	89.2814	0.333333	0.275003
ENSGALT00000096595.1	303	91.7016	0	0
ENSGALT00000097847.1	300	89.2814	0	0
ENSGALT00000105763.1	303	91.7016	0	0
ENSGALT00000101575.1	300	89.2814	0	0
ENSGALT00000107864.1	303	91.7016	0	0
ENSGALT00000105971.1	300	89.2814	0	0
ENSGALT00000095502.1	303	91.7016	0	0
ENSGALT00000092747.1	300	89.2814	0	0
ENSGALT00000091562.1	306	94.112	0	0
ENSGALT00000094104.1	303	91.7016	0	0
ENSGALT00000090412.1	303	91.7016	0	0
ENSGALT00000101020.1	303	91.7016	0	0
ENSGALT00000102707.1	303	91.7016	0	0
ENSGALT00000093555.1	303	91.7016	0	0
ENSGALT00000096330.1	300	89.2814	1	0.82501
ENSGALT00000096025.1	300	89.2814	0	0
ENSGALT00000107692.1	300	89.2814	0	0
ENSGALT00000105196.1	303	91.7016	0	0
ENSGALT00000093144.1	300	89.2814	0	0
ENSGALT00000095235.1	300	89.2814	0	0
ENSGALT00000094112.1	300	89.2814	0.333333	0.275003
ENSGALT00000100750.1	303	91.7016	0	0
ENSGALT00000105296.1	303	91.7016	0	0
ENSGALT00000098355.1	303	91.7016	0	0
ENSGALT00000098909.1	300	89.2814	0	0
ENSGALT00000104847.1	303	91.7016	0	0
ENSGALT00000108026.1	303	91.7016	0	0
ENSGALT00000103665.1	303	91.7016	0	0
ENSGALT00000105628.1	303	91.7016	0	0
ENSGALT00000097081.1	300	89.2814	0	0
ENSGALT00000105645.1	291	82.167	0	0
ENSGALT00000098506.1	300	89.2814	0	0
ENSGALT00000096927.1	303	91.7016	0	0
ENSGALT00000105629.1	303	91.7016	0	0
ENSGALT00000093613.1	300	89.2814	3	2.47503
ENSGALT00000099537.1	303	91.7016	0	0
ENSGALT00000092633.1	303	91.7016	0	0
ENSGALT00000104205.1	303	91.7016	0	0
ENSGALT00000108182.1	303	91.7016	0	0
ENSGALT00000091267.1	303	91.7016	0	0
ENSGALT00000101555.1	303	91.7016	0	0
ENSGALT00000103901.1	303	91.7016	0	0
ENSGALT00000106578.1	303	91.7016	1	0.803236
ENSGALT00000093220.1	348	130.896	15	8.44085
ENSGALT00000080481.1	975	734.749	38555	3865.11
ENSGALT00000082968.2	1039	778.883	23973	2267.1
ENSGALT00000053568.1	1548	1285.32	335518	19227.5
ENSGALT00000054328.1	684	437.702	130707	21995.9
ENSGALT00000054361.1	165	14.1165	1133	5911.84
ENSGALT00000076413.1	684	482.516	49593	7570.57
ENSGALT00000061564.1	784	548.987	152106	20408.2
ENSGALT00000049217.1	351	133.639	9125	5029.43
ENSGALT00000079811.1	297	86.9235	4690	3974.26
ENSGALT00000063913.1	1378	1132.69	50777	3301.98
ENSGALT00000047001.1	1818	1560.86	26484	1249.8
ENSGALT00000053400.1	1143	927.442	89405	7100.6
ENSGALT00000068151.1	522	321.45	388	88.9076
ENSGALT00000015774.6	2848	2640.4	136	3.79393
ENSGALT00000107714.1	192	23.4578	0	0
ENSGALT00000087687.2	2219	1711.18	391.218	16.84
ENSGALT00000007277.3	2291	1792.13	1509.78	62.0534
ENSGALT00000016200.6	2519	2017.36	67	2.44631
ENSGALT00000057018.2	2043	1970.73	63.1023	2.35851
ENSGALT00000064690.2	2193	2125.11	53.0914	1.84019
ENSGALT00000103853.1	2238	2157.53	0	0
ENSGALT00000095972.1	1968	1884.35	3.80636	0.148788
ENSGALT00000052654.2	3495	3884.56	1144	21.6922
ENSGALT00000061915.3	970	891.425	400.879	33.1244
ENSGALT00000033572.5	2547	2415.62	23.4201	0.714135
ENSGALT00000076955.2	2058	1939.01	49.5799	1.88341
ENSGALT00000107965.1	2460	2572.75	5.5019	0.15752
ENSGALT00000080793.2	1206	1169.92	1.4981	0.0943203
ENSGALT00000001657.6	1354	1096.89	2299.94	154.446
ENSGALT00000038720.4	2784	2259.78	41.0603	1.33837
ENSGALT00000064754.2	2359	2020.1	1643	59.908
ENSGALT00000096825.1	3212	2990.36	0	0
ENSGALT00000089429.2	1386	1200.81	7.47843	0.45873
ENSGALT00000085779.2	1599	1855.86	8	0.317516
ENSGALT00000057265.2	1520	1209.16	4	0.243667
ENSGALT00000069945.2	1266	999.775	190.707	14.0503
ENSGALT00000093812.1	1700	1323.54	0	0
ENSGALT00000017109.6	1577	1220.51	161.293	9.73411
ENSGALT00000103291.1	2658	2887.31	0	0
ENSGALT00000084934.2	2580	2868.45	1	0.0256787
ENSGALT00000095264.1	2724	2502.36	0	0
ENSGALT00000093947.1	2976	2754.36	0	0
ENSGALT00000005824.5	3364	2980.01	347.808	8.59691
ENSGALT00000069539.2	1440	1218.62	30.1919	1.82491
ENSGALT00000092213.1	165	14.1165	0	0
ENSGALT00000044892.3	417	197.073	0	0
ENSGALT00000015470.6	1305	1077.23	146	9.9831
ENSGALT00000094180.1	3408	2757.75	0	0
ENSGALT00000093577.1	3924	3423.37	0	0
ENSGALT00000094724.1	3282	2885.82	38.16	0.974
ENSGALT00000101384.1	4524	3664.18	318.437	6.40128
ENSGALT00000068770.2	2865	2643.36	0	0
ENSGALT00000091629.1	1637	1248.85	39.4029	2.32401
ENSGALT00000100108.1	957	905.62	17.9683	1.46144
ENSGALT00000003008.6	2586	2836.2	162.422	4.21821
ENSGALT00000102256.1	2454	2694.93	4.60967	0.125992
ENSGALT00000071948.2	2889	3188.31	9	0.207923
ENSGALT00000083823.2	222	37.3943	0	0
ENSGALT00000027260.6	2443	2058.76	349.543	12.5059
ENSGALT00000095138.1	2468	2117.91	13.6929	0.476221
ENSGALT00000104589.1	3532	3126.47	5.76398	0.135797
ENSGALT00000087385.2	1551	1806.18	112.121	4.57244
ENSGALT00000018638.6	1513	1095.06	537	36.1209
ENSGALT00000045316.3	7707	6856.84	144	1.54689
ENSGALT00000098841.1	7617	6775.52	0	0
ENSGALT00000000935.5	1442	1131.46	477	31.0526
ENSGALT00000013776.6	1989	1603.86	506	23.2383
ENSGALT00000059809.2	2757	2535.36	0	0
ENSGALT00000084956.2	2278	2122.52	107.684	3.73696
ENSGALT00000044371.3	1765	1637.32	172.864	7.7766
ENSGALT00000000945.6	1823	1925.58	0	0
ENSGALT00000102455.1	2037	2218.58	165.342	5.48945
ENSGALT00000058192.2	1765	1869.71	214.658	8.45656
ENSGALT00000046006.3	1479	984.253	373	27.914
ENSGALT00000053946.2	2102	1675.13	119	5.23262
ENSGALT00000066342.2	2295	1818.56	3497	141.641
ENSGALT00000051780.2	3429	3290.14	305	6.82819
ENSGALT00000039145.3	540	371.051	158	31.3649
ENSGALT00000048854.2	2589	2367.36	0	0
ENSGALT00000016196.3	584	406.525	3.13619	0.568245
ENSGALT00000106875.1	1899	2357.31	582	18.1856
ENSGALT00000107518.1	1163	1276.26	5	0.288571
ENSGALT00000074365.2	1347	1010.94	7.03259	0.5124
ENSGALT00000038301.4	1485	1138.77	28.7763	1.86131
ENSGALT00000088781.2	1787	1387.1	58.1912	3.09008
ENSGALT00000013516.6	1240	1147.34	669	42.9492
ENSGALT00000042658.4	3273	3051.36	0	0
ENSGALT00000105272.1	1990	2076.1	18	0.638624
ENSGALT00000092110.1	511	334.329	1816	400.094
ENSGALT00000017089.6	2184	1990.58	6	0.22202
ENSGALT00000000932.5	2974	2672.16	341	9.39966
ENSGALT00000070090.2	1842	1824.89	170	6.8617
ENSGALT00000077983.2	2568	3148.14	2.78577	0.0651794
ENSGALT00000015524.6	2370	1993.56	40	1.47792
ENSGALT00000063478.2	1492	1191.71	125.451	7.75399
ENSGALT00000085126.2	3792	3278.75	1145.39	25.7314
ENSGALT00000000700.6	1559	1259.5	57.16	3.34283
ENSGALT00000095508.1	1245	1049.13	0	0
ENSGALT00000036535.4	1460	1304.31	84.0832	4.74841
ENSGALT00000092377.1	1350	1169.97	4.91679	0.309547
ENSGALT00000104831.1	360	142.055	0	0
ENSGALT00000089696.2	1739	1618.65	284.316	12.938
ENSGALT00000078926.2	2568	3096.31	2.87161	0.0683127
ENSGALT00000013511.6	2586	3029.68	28.3206	0.688535
ENSGALT00000105318.1	3555	4233.81	62.6972	1.09078
ENSGALT00000091517.1	2963	3538.81	3.98214	0.0828856
ENSGALT00000097952.1	1886	1930.35	172	6.56316
ENSGALT00000043593.3	2213	2222.4	84	2.78405
ENSGALT00000001687.6	2946	2496.23	1927	56.8614
ENSGALT00000090727.1	5952	7206.8	34.833	0.356015
ENSGALT00000105286.1	4293	5153.27	897.171	12.8237
ENSGALT00000099259.1	5734	6715.42	0	0
ENSGALT00000103732.1	1444	1417.97	29	1.50644
ENSGALT00000093504.1	360	142.055	0	0
ENSGALT00000014035.5	5449	5063.52	8207	119.386
ENSGALT00000046993.3	759	639.543	336.141	38.7143
ENSGALT00000057339.2	1310	1308.94	570.859	32.124
ENSGALT00000101995.1	2125	2051.79	21	0.753889
ENSGALT00000084738.2	2462	2430.55	177.169	5.36912
ENSGALT00000013715.7	1862	1548.14	840.063	39.9688
ENSGALT00000047226.2	963	720.354	31.3837	3.20907
ENSGALT00000097844.1	963	720.354	31.3837	3.20907
ENSGALT00000000929.5	864	693.404	3	0.31868
ENSGALT00000027978.5	4778	4549.5	557	9.01804
ENSGALT00000015509.6	1045	802.628	198	18.1707
ENSGALT00000011326.6	1607	1525.09	25	1.20743
ENSGALT00000098553.1	1798	1994.93	172	6.3507
ENSGALT00000027257.6	2413	1955.3	161.444	6.08177
ENSGALT00000099288.1	2671	2184.39	13.5556	0.457098
ENSGALT00000054845.2	1107	979.701	5	0.375921
ENSGALT00000043807.3	1556	1570.64	2	0.0937938
ENSGALT00000050158.2	1744	1676.06	61.8973	2.72021
ENSGALT00000105330.1	2299	2373.88	0	0
