target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	75.1824	0	0
ENSGALT00000092144.1	105	33.1048	0	0
ENSGALT00000097599.1	99	29.4609	0	0
ENSGALT00000096074.1	282	75.1824	0	0
ENSGALT00000093123.1	285	77.4723	0	0
ENSGALT00000095759.1	297	86.9403	3.03166	4.56719
ENSGALT00000098150.1	207	29.2096	0	0
ENSGALT00000088071.2	171	14.7822	0	0
ENSGALT00000101747.1	111	36.7444	0	0
ENSGALT00000034018.5	285	77.4723	1	1.69061
ENSGALT00000098775.1	282	75.1824	0	0
ENSGALT00000105314.1	288	79.7877	0	0
ENSGALT00000103186.1	204	27.8825	0	0
ENSGALT00000095006.1	282	75.1824	0	0
ENSGALT00000093599.1	297	86.9403	2	3.01299
ENSGALT00000106599.1	288	79.7877	1	1.64155
ENSGALT00000106076.1	288	79.7877	0	0
ENSGALT00000092569.1	207	29.2096	1	4.48398
ENSGALT00000097506.1	282	75.1824	0	0
ENSGALT00000102408.1	174	15.8359	0	0
ENSGALT00000085358.2	261	60.1384	1.96834	4.28683
ENSGALT00000090665.1	207	29.2096	0	0
ENSGALT00000104147.1	282	75.1824	10	17.421
ENSGALT00000009519.6	312	99.5091	440	579.134
ENSGALT00000107510.1	303	91.8968	0	0
ENSGALT00000102297.1	300	89.4071	2.1581	3.16146
ENSGALT00000106260.1	300	89.4071	1.01824	1.49164
ENSGALT00000091808.1	303	91.8968	0	0
ENSGALT00000107033.1	300	89.4071	0	0
ENSGALT00000093063.1	303	91.8968	0	0
ENSGALT00000093463.1	303	91.8968	0	0
ENSGALT00000097156.1	300	89.4071	0	0
ENSGALT00000107238.1	306	94.4246	0	0
ENSGALT00000103224.1	303	91.8968	1.61511	2.30193
ENSGALT00000076576.2	300	89.4071	1.01824	1.49164
ENSGALT00000100705.1	303	91.8968	2.24712	3.20268
ENSGALT00000095032.1	297	86.9403	0	0
ENSGALT00000095957.1	300	89.4071	0	0
ENSGALT00000104488.1	291	82.1355	0	0
ENSGALT00000090393.1	300	89.4071	0	0
ENSGALT00000107783.1	300	89.4071	0	0
ENSGALT00000101333.1	300	89.4071	0	0
ENSGALT00000105767.1	300	89.4071	0	0
ENSGALT00000103134.1	303	91.8968	0	0
ENSGALT00000091408.1	300	89.4071	0	0
ENSGALT00000097586.1	300	89.4071	0	0
ENSGALT00000091033.1	303	91.8968	1.01773	1.45052
ENSGALT00000107771.1	300	89.4071	0	0
ENSGALT00000106915.1	303	91.8968	0	0
ENSGALT00000091553.1	303	91.8968	0.538371	0.76731
ENSGALT00000093743.1	303	91.8968	0	0
ENSGALT00000106326.1	303	91.8968	1.07674	1.53462
ENSGALT00000095681.1	300	89.4071	0	0
ENSGALT00000106995.1	300	89.4071	0	0
ENSGALT00000100646.1	300	89.4071	3.13933	4.5989
ENSGALT00000096595.1	303	91.8968	1.07674	1.53462
ENSGALT00000097847.1	300	89.4071	0	0
ENSGALT00000105763.1	303	91.8968	0	0
ENSGALT00000101575.1	300	89.4071	0	0
ENSGALT00000107864.1	303	91.8968	0	0
ENSGALT00000105971.1	300	89.4071	0	0
ENSGALT00000095502.1	303	91.8968	0	0
ENSGALT00000092747.1	300	89.4071	0	0
ENSGALT00000091562.1	306	94.4246	0	0
ENSGALT00000094104.1	303	91.8968	1.61511	2.30193
ENSGALT00000090412.1	303	91.8968	1.34861	1.9221
ENSGALT00000101020.1	303	91.8968	2.24712	3.20268
ENSGALT00000102707.1	303	91.8968	0	0
ENSGALT00000093555.1	303	91.8968	0.538371	0.76731
ENSGALT00000096330.1	300	89.4071	3.05471	4.47493
ENSGALT00000096025.1	300	89.4071	0	0
ENSGALT00000107692.1	300	89.4071	0	0
