target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	72.3918	0	0
ENSGALT00000092144.1	105	37.0385	0	0
ENSGALT00000097599.1	99	31.0385	0	0
ENSGALT00000096074.1	282	72.3918	0	0
ENSGALT00000093123.1	285	74.5865	0	0
ENSGALT00000095759.1	297	83.7138	0	0
ENSGALT00000098150.1	207	29.0039	0	0
ENSGALT00000088071.2	171	14.823	0	0
ENSGALT00000101747.1	111	41.6667	0	0
ENSGALT00000034018.5	285	74.5865	3	2.74815
ENSGALT00000098775.1	282	72.3918	0	0
ENSGALT00000105314.1	288	76.9115	0	0
ENSGALT00000103186.1	204	27.5458	0	0
ENSGALT00000095006.1	282	72.3918	0	0
ENSGALT00000093599.1	297	83.7138	1	0.816173
ENSGALT00000106599.1	288	76.9115	0	0
ENSGALT00000106076.1	288	76.9115	0	0
ENSGALT00000092569.1	207	29.0039	0	0
ENSGALT00000097506.1	282	72.3918	0	0
ENSGALT00000102408.1	174	15.7525	0	0
ENSGALT00000085358.2	261	58.11	2	2.35157
ENSGALT00000090665.1	207	29.0039	0	0
ENSGALT00000104147.1	282	72.3918	7	6.60675
ENSGALT00000009519.6	312	95.6481	196	140.01
ENSGALT00000107510.1	303	88.5116	0	0
ENSGALT00000102297.1	300	86.095	1.0979	0.871292
ENSGALT00000106260.1	300	86.095	0	0
ENSGALT00000091808.1	303	88.5116	0	0
ENSGALT00000107033.1	300	86.095	0	0
ENSGALT00000093063.1	303	88.5116	0	0
ENSGALT00000093463.1	303	88.5116	0	0
ENSGALT00000097156.1	300	86.095	0	0
ENSGALT00000107238.1	306	90.9444	0	0
ENSGALT00000103224.1	303	88.5116	0.547486	0.422622
ENSGALT00000076576.2	300	86.095	0	0
ENSGALT00000100705.1	303	88.5116	1.64246	1.26787
ENSGALT00000095032.1	297	83.7138	0	0
ENSGALT00000095957.1	300	86.095	0	0
ENSGALT00000104488.1	291	79.1687	0	0
ENSGALT00000090393.1	300	86.095	0	0
ENSGALT00000107783.1	300	86.095	0	0
ENSGALT00000101333.1	300	86.095	0	0
ENSGALT00000105767.1	300	86.095	0	0
ENSGALT00000103134.1	303	88.5116	0	0
ENSGALT00000091408.1	300	86.095	0	0
ENSGALT00000097586.1	300	86.095	1.64685	1.30694
ENSGALT00000091033.1	303	88.5116	0	0
ENSGALT00000107771.1	300	86.095	0	0
ENSGALT00000106915.1	303	88.5116	0	0
ENSGALT00000091553.1	303	88.5116	0	0
ENSGALT00000093743.1	303	88.5116	0	0
ENSGALT00000106326.1	303	88.5116	1.09497	0.845244
ENSGALT00000095681.1	300	86.095	1.06126	0.842213
ENSGALT00000106995.1	300	86.095	0	0
ENSGALT00000100646.1	300	86.095	1.64685	1.30694
ENSGALT00000096595.1	303	88.5116	2.18994	1.69049
ENSGALT00000097847.1	300	86.095	0	0
ENSGALT00000105763.1	303	88.5116	0	0
ENSGALT00000101575.1	300	86.095	0	0
ENSGALT00000107864.1	303	88.5116	1	0.771932
ENSGALT00000105971.1	300	86.095	0	0
ENSGALT00000095502.1	303	88.5116	0	0
ENSGALT00000092747.1	300	86.095	0	0
ENSGALT00000091562.1	306	90.9444	0	0
ENSGALT00000094104.1	303	88.5116	0.547486	0.422622
ENSGALT00000090412.1	303	88.5116	0	0
ENSGALT00000101020.1	303	88.5116	1.64246	1.26787
ENSGALT00000102707.1	303	88.5116	0	0
ENSGALT00000093555.1	303	88.5116	0	0
ENSGALT00000096330.1	300	86.095	1.26253	1.00194
ENSGALT00000096025.1	300	86.095	0	0
ENSGALT00000107692.1	300	86.095	0	0
ENSGALT00000105196.1	303	88.5116	0	0
ENSGALT00000093144.1	300	86.095	0	0
ENSGALT00000095235.1	300	86.095	0	0
ENSGALT00000094112.1	300	86.095	0	0
ENSGALT00000100750.1	303	88.5116	1.09497	0.845244
ENSGALT00000105296.1	303	88.5116	3.28492	2.53573
ENSGALT00000098355.1	303	88.5116	0	0
ENSGALT00000098909.1	300	86.095	0	0
ENSGALT00000104847.1	303	88.5116	0	0
ENSGALT00000108026.1	303	88.5116	0	0
ENSGALT00000103665.1	303	88.5116	1.84053	1.42076
ENSGALT00000105628.1	303	88.5116	0	0
ENSGALT00000097081.1	300	86.095	1.0979	0.871292
ENSGALT00000105645.1	291	79.1687	0	0
ENSGALT00000098506.1	300	86.095	0	0
ENSGALT00000096927.1	303	88.5116	4.37989	3.38098
ENSGALT00000105629.1	303	88.5116	0	0
ENSGALT00000093613.1	300	86.095	2.52505	2.00388
ENSGALT00000099537.1	303	88.5116	0	0
ENSGALT00000092633.1	303	88.5116	0	0
ENSGALT00000104205.1	303	88.5116	1.25354	0.967649
ENSGALT00000108182.1	303	88.5116	0	0
ENSGALT00000091267.1	303	88.5116	1.66815	1.2877
ENSGALT00000101555.1	303	88.5116	5.47486	4.22622
ENSGALT00000103901.1	303	88.5116	7	5.40352
ENSGALT00000106578.1	303	88.5116	12	9.26318
ENSGALT00000093220.1	348	126.639	128	69.0594
ENSGALT00000080481.1	975	728.651	49298	4622.63
ENSGALT00000082968.2	1039	767.009	18889	1682.63
ENSGALT00000053568.1	1548	1276.53	366380	19610.2
ENSGALT00000054328.1	684	428.196	128018	20427.1
ENSGALT00000054361.1	165	13.0915	1159	6048.83
ENSGALT00000076413.1	684	480.131	50853	7236.63
ENSGALT00000061564.1	784	537.326	158807	20193.5
ENSGALT00000049217.1	351	129.455	11346	5988.3
ENSGALT00000079811.1	297	83.7138	5327	4347.76
ENSGALT00000063913.1	1378	1113.52	55776	3422.39
ENSGALT00000047001.1	1818	1543.9	33123	1465.85
ENSGALT00000053400.1	1143	911.885	91337	6843.62
ENSGALT00000068151.1	522	308.092	428	94.9166
ENSGALT00000015774.6	2848	2626.93	136	3.53728
ENSGALT00000107714.1	192	22.4892	0	0
ENSGALT00000087687.2	2219	1668.33	61.5776	2.52185
ENSGALT00000007277.3	2291	1751.02	1035.42	40.4023
ENSGALT00000016200.6	2519	1972.45	54	1.87054
ENSGALT00000057018.2	2043	1967.99	22.5372	0.78245
ENSGALT00000064690.2	2193	2117.44	18.065	0.582919
ENSGALT00000103853.1	2238	2011.66	0	0
ENSGALT00000095972.1	1968	1884.3	13.3978	0.485804
ENSGALT00000052654.2	3495	3933.58	260	4.51611
ENSGALT00000061915.3	970	889.546	358	27.4975
ENSGALT00000033572.5	2547	2408.19	47.3184	1.34251
ENSGALT00000076955.2	2058	1934.28	6.68163	0.236016
ENSGALT00000107965.1	2460	2578.57	3	0.0794916
ENSGALT00000080793.2	1206	1138.33	0	0
ENSGALT00000001657.6	1354	1076.81	3495.63	221.801
ENSGALT00000038720.4	2784	2209.45	36.3741	1.12483
ENSGALT00000064754.2	2359	1993.31	1540	52.7867
