target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	75.7907	0	0
ENSGALT00000092144.1	105	40.2118	0	0
ENSGALT00000097599.1	99	36.5375	0	0
ENSGALT00000096074.1	282	75.7907	0	0
ENSGALT00000093123.1	285	78.1298	0	0
ENSGALT00000095759.1	297	87.566	0	0
ENSGALT00000098150.1	207	29.8069	0	0
ENSGALT00000088071.2	171	15.357	0	0
ENSGALT00000101747.1	111	40.5306	0	0
ENSGALT00000034018.5	285	78.1298	0	0
ENSGALT00000098775.1	282	75.7907	0	0
ENSGALT00000105314.1	288	80.4199	0	0
ENSGALT00000103186.1	204	28.3738	0	0
ENSGALT00000095006.1	282	75.7907	0	0
ENSGALT00000093599.1	297	87.566	1	0.751709
ENSGALT00000106599.1	288	80.4199	0	0
ENSGALT00000106076.1	288	80.4199	1	0.818506
ENSGALT00000092569.1	207	29.8069	0	0
ENSGALT00000097506.1	282	75.7907	0	0
ENSGALT00000102408.1	174	16.2696	0	0
ENSGALT00000085358.2	261	61.1048	0	0
ENSGALT00000090665.1	207	29.8069	0	0
ENSGALT00000104147.1	282	75.7907	1	0.868499
ENSGALT00000009519.6	312	99.9694	46	30.2884
ENSGALT00000107510.1	303	92.3877	0	0
ENSGALT00000102297.1	300	89.9801	0	0
ENSGALT00000106260.1	300	89.9801	1	0.731541
ENSGALT00000091808.1	303	92.3877	0	0
ENSGALT00000107033.1	300	89.9801	0	0
ENSGALT00000093063.1	303	92.3877	0	0
ENSGALT00000093463.1	303	92.3877	0	0
ENSGALT00000097156.1	300	89.9801	0	0
ENSGALT00000107238.1	306	94.8564	0	0
ENSGALT00000103224.1	303	92.3877	0	0
ENSGALT00000076576.2	300	89.9801	0	0
ENSGALT00000100705.1	303	92.3877	0	0
ENSGALT00000095032.1	297	87.566	0	0
ENSGALT00000095957.1	300	89.9801	0	0
ENSGALT00000104488.1	291	82.737	0	0
ENSGALT00000090393.1	300	89.9801	0	0
ENSGALT00000107783.1	300	89.9801	0	0
ENSGALT00000101333.1	300	89.9801	1	0.731541
ENSGALT00000105767.1	300	89.9801	0	0
ENSGALT00000103134.1	303	92.3877	0	0
ENSGALT00000091408.1	300	89.9801	0	0
ENSGALT00000097586.1	300	89.9801	0	0
ENSGALT00000091033.1	303	92.3877	0	0
ENSGALT00000107771.1	300	89.9801	0	0
ENSGALT00000106915.1	303	92.3877	0	0
ENSGALT00000091553.1	303	92.3877	0	0
ENSGALT00000093743.1	303	92.3877	0	0
ENSGALT00000106326.1	303	92.3877	0	0
ENSGALT00000095681.1	300	89.9801	0	0
ENSGALT00000106995.1	300	89.9801	0	0
ENSGALT00000100646.1	300	89.9801	0	0
ENSGALT00000096595.1	303	92.3877	0	0
ENSGALT00000097847.1	300	89.9801	0	0
ENSGALT00000105763.1	303	92.3877	0	0
ENSGALT00000101575.1	300	89.9801	0	0
ENSGALT00000107864.1	303	92.3877	0	0
ENSGALT00000105971.1	300	89.9801	0	0
ENSGALT00000095502.1	303	92.3877	0	0
ENSGALT00000092747.1	300	89.9801	0	0
ENSGALT00000091562.1	306	94.8564	0	0
ENSGALT00000094104.1	303	92.3877	0	0
ENSGALT00000090412.1	303	92.3877	0	0
ENSGALT00000101020.1	303	92.3877	1.5	1.06872
ENSGALT00000102707.1	303	92.3877	0	0
ENSGALT00000093555.1	303	92.3877	0	0
ENSGALT00000096330.1	300	89.9801	0	0
ENSGALT00000096025.1	300	89.9801	0	0
ENSGALT00000107692.1	300	89.9801	0	0
ENSGALT00000105196.1	303	92.3877	0	0
ENSGALT00000093144.1	300	89.9801	0	0
ENSGALT00000095235.1	300	89.9801	0	0
ENSGALT00000094112.1	300	89.9801	0	0
ENSGALT00000100750.1	303	92.3877	0	0
ENSGALT00000105296.1	303	92.3877	0	0
ENSGALT00000098355.1	303	92.3877	0	0
ENSGALT00000098909.1	300	89.9801	0	0
ENSGALT00000104847.1	303	92.3877	0	0
ENSGALT00000108026.1	303	92.3877	0	0
ENSGALT00000103665.1	303	92.3877	0	0
ENSGALT00000105628.1	303	92.3877	0	0
ENSGALT00000097081.1	300	89.9801	0	0
ENSGALT00000105645.1	291	82.737	1	0.795583
ENSGALT00000098506.1	300	89.9801	0	0
ENSGALT00000096927.1	303	92.3877	0	0
ENSGALT00000105629.1	303	92.3877	0	0
ENSGALT00000093613.1	300	89.9801	1	0.731541
ENSGALT00000099537.1	303	92.3877	0	0
ENSGALT00000092633.1	303	92.3877	0	0
ENSGALT00000104205.1	303	92.3877	1	0.712478
ENSGALT00000108182.1	303	92.3877	0	0
ENSGALT00000091267.1	303	92.3877	0	0
ENSGALT00000101555.1	303	92.3877	1.5	1.06872
ENSGALT00000103901.1	303	92.3877	1	0.712478
ENSGALT00000106578.1	303	92.3877	2	1.42496
ENSGALT00000093220.1	348	131.929	18	8.98086
ENSGALT00000080481.1	975	728.09	29439	2661.48
ENSGALT00000082968.2	1039	772.139	15841	1350.43
ENSGALT00000053568.1	1548	1282.09	235706	12101.5
ENSGALT00000054328.1	684	439.515	96891	14510.9
ENSGALT00000054361.1	165	13.748	959	4591.6
ENSGALT00000076413.1	684	480.875	44171	6046.31
ENSGALT00000061564.1	784	543.819	104507	12649.6
ENSGALT00000049217.1	351	134.693	6885	3364.69
ENSGALT00000079811.1	297	87.566	3113	2340.07
ENSGALT00000063913.1	1378	1119.51	34215	2011.76
ENSGALT00000047001.1	1818	1539.3	18879	807.312
ENSGALT00000053400.1	1143	914.225	60727	4372.34
ENSGALT00000068151.1	522	312.138	273	57.5707
ENSGALT00000015774.6	2848	2621.9	161	4.04199
