target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	78.6475	0	0
ENSGALT00000092144.1	105	45.3333	0	0
ENSGALT00000097599.1	99	42.566	0	0
ENSGALT00000096074.1	282	78.6475	0	0
ENSGALT00000093123.1	285	81.0818	0	0
ENSGALT00000095759.1	297	90.9247	0	0
ENSGALT00000098150.1	207	30.3214	0	0
ENSGALT00000088071.2	171	15.0534	0	0
ENSGALT00000101747.1	111	45.8135	0	0
ENSGALT00000034018.5	285	81.0818	1	0.933
ENSGALT00000098775.1	282	78.6475	0	0
ENSGALT00000105314.1	288	83.4935	0	0
ENSGALT00000103186.1	204	28.8491	0	0
ENSGALT00000095006.1	282	78.6475	3	2.88564
ENSGALT00000093599.1	297	90.9247	14.8436	12.3499
ENSGALT00000106599.1	288	83.4935	1.15641	1.04777
ENSGALT00000106076.1	288	83.4935	0	0
ENSGALT00000092569.1	207	30.3214	0	0
ENSGALT00000097506.1	282	78.6475	0	0
ENSGALT00000102408.1	174	16.0551	0	0
ENSGALT00000085358.2	261	62.6599	5	6.03651
ENSGALT00000090665.1	207	30.3214	0	0
ENSGALT00000104147.1	282	78.6475	10	9.61879
ENSGALT00000009519.6	312	103.828	546	397.818
ENSGALT00000107510.1	303	95.9864	0	0
ENSGALT00000102297.1	300	93.4433	2.47889	2.00685
ENSGALT00000106260.1	300	93.4433	0	0
ENSGALT00000091808.1	303	95.9864	0	0
ENSGALT00000107033.1	300	93.4433	1.01169	0.819043
ENSGALT00000093063.1	303	95.9864	1.18925	0.937277
ENSGALT00000093463.1	303	95.9864	0	0
ENSGALT00000097156.1	300	93.4433	0	0
ENSGALT00000107238.1	306	98.5931	0	0
ENSGALT00000103224.1	303	95.9864	7.38978	5.82408
ENSGALT00000076576.2	300	93.4433	0	0
ENSGALT00000100705.1	303	95.9864	3.50623	2.76335
ENSGALT00000095032.1	297	90.9247	0	0
ENSGALT00000095957.1	300	93.4433	3.4766	2.81457
ENSGALT00000104488.1	291	85.8972	0	0
ENSGALT00000090393.1	300	93.4433	0	0
ENSGALT00000107783.1	300	93.4433	0	0
ENSGALT00000101333.1	300	93.4433	0	0
ENSGALT00000105767.1	300	93.4433	1.40841	1.14021
ENSGALT00000103134.1	303	95.9864	0	0
ENSGALT00000091408.1	300	93.4433	0	0
ENSGALT00000097586.1	300	93.4433	2.02339	1.63809
ENSGALT00000091033.1	303	95.9864	7.7107	6.077
ENSGALT00000107771.1	300	93.4433	0	0
ENSGALT00000106915.1	303	95.9864	0	0
ENSGALT00000091553.1	303	95.9864	2.46326	1.94136
ENSGALT00000093743.1	303	95.9864	0	0
ENSGALT00000106326.1	303	95.9864	0	0
ENSGALT00000095681.1	300	93.4433	0	0
ENSGALT00000106995.1	300	93.4433	0	0
ENSGALT00000100646.1	300	93.4433	0	0
ENSGALT00000096595.1	303	95.9864	9.69909	7.6441
ENSGALT00000097847.1	300	93.4433	0	0
ENSGALT00000105763.1	303	95.9864	0.337127	0.265699
ENSGALT00000101575.1	300	93.4433	0	0
ENSGALT00000107864.1	303	95.9864	0.337127	0.265699
ENSGALT00000105971.1	300	93.4433	0	0
ENSGALT00000095502.1	303	95.9864	0.337127	0.265699
ENSGALT00000092747.1	300	93.4433	0	0
ENSGALT00000091562.1	306	98.5931	0	0
ENSGALT00000094104.1	303	95.9864	7.38978	5.82408
ENSGALT00000090412.1	303	95.9864	1.27047	1.00129
ENSGALT00000101020.1	303	95.9864	3.50623	2.76335
ENSGALT00000102707.1	303	95.9864	0	0
ENSGALT00000093555.1	303	95.9864	0	0
ENSGALT00000096330.1	300	93.4433	0	0
ENSGALT00000096025.1	300	93.4433	0	0
ENSGALT00000107692.1	300	93.4433	0	0
ENSGALT00000105196.1	303	95.9864	0	0
ENSGALT00000093144.1	300	93.4433	0	0
ENSGALT00000095235.1	300	93.4433	0	0
ENSGALT00000094112.1	300	93.4433	4.04678	3.27617
ENSGALT00000100750.1	303	95.9864	3.12876	2.46585
ENSGALT00000105296.1	303	95.9864	4.61604	3.63802
ENSGALT00000098355.1	303	95.9864	15	11.8219
ENSGALT00000098909.1	300	93.4433	0	0
ENSGALT00000104847.1	303	95.9864	0	0
ENSGALT00000108026.1	303	95.9864	1.38558	1.09201
ENSGALT00000103665.1	303	95.9864	0	0
ENSGALT00000105628.1	303	95.9864	0	0
ENSGALT00000097081.1	300	93.4433	0	0
ENSGALT00000105645.1	291	85.8972	2.38888	2.10388
ENSGALT00000098506.1	300	93.4433	1.01169	0.819043
ENSGALT00000096927.1	303	95.9864	4.04552	3.18838
ENSGALT00000105629.1	303	95.9864	1.30397	1.0277
ENSGALT00000093613.1	300	93.4433	2.31773	1.87638
ENSGALT00000099537.1	303	95.9864	0	0
ENSGALT00000092633.1	303	95.9864	0	0
ENSGALT00000104205.1	303	95.9864	3.53009	2.78216
ENSGALT00000108182.1	303	95.9864	0	0
ENSGALT00000091267.1	303	95.9864	0	0
ENSGALT00000101555.1	303	95.9864	13.6898	10.7893
ENSGALT00000103901.1	303	95.9864	10	7.88126
ENSGALT00000106578.1	303	95.9864	17	13.3981
ENSGALT00000093220.1	348	136.947	360	198.864
ENSGALT00000080481.1	975	750.489	43015	4335.92
ENSGALT00000082968.2	1039	787.494	23776	2284
ENSGALT00000053568.1	1548	1302.24	400643	23274
ENSGALT00000054328.1	684	453.729	174422	29081.1
ENSGALT00000054361.1	165	13.1859	725	4159.43
ENSGALT00000076413.1	684	505.222	57316	8582.21
ENSGALT00000061564.1	784	565.636	223767	29927.1
ENSGALT00000049217.1	351	139.787	14479	7835.7
ENSGALT00000079811.1	297	90.9247	4380	3644.16
ENSGALT00000063913.1	1378	1145.78	40942	2703.18
ENSGALT00000047001.1	1818	1595.5	32395	1535.98
ENSGALT00000053400.1	1143	953.545	83274	6606.53
ENSGALT00000068151.1	522	340.724	854	189.61
ENSGALT00000015774.6	2848	2665.36	221	6.27253
ENSGALT00000107714.1	192	23.2231	0	0
ENSGALT00000087687.2	2219	1684.3	309.895	13.9188
ENSGALT00000007277.3	2291	1761.46	1550.11	66.5722
ENSGALT00000016200.6	2519	1992.26	51	1.93656
ENSGALT00000057018.2	2043	1982.63	75.3394	2.87465
ENSGALT00000064690.2	2193	2133.86	92.1953	3.2685
ENSGALT00000103853.1	2238	2023.18	0	0
ENSGALT00000095972.1	1968	1900.19	34.4653	1.37211
ENSGALT00000052654.2	3495	3970.98	1278	24.3466
ENSGALT00000061915.3	970	911.707	562	46.6323
ENSGALT00000033572.5	2547	2440.72	104	3.22345
ENSGALT00000076955.2	2058	1936.07	0	0
ENSGALT00000107965.1	2460	2245.18	0	0
ENSGALT00000080793.2	1206	991.182	0	0
ENSGALT00000001657.6	1354	1099	2127.69	146.459
ENSGALT00000038720.4	2784	2232.82	30.3113	1.02697
ENSGALT00000064754.2	2359	2023.61	1460	54.5796
ENSGALT00000096825.1	3212	2766.05	1.00074	0.0273694
ENSGALT00000089429.2	1386	1215.82	35	2.17773
ENSGALT00000085779.2	1599	1941.06	22	0.857409
ENSGALT00000057265.2	1520	1202.42	3.01388	0.189616
ENSGALT00000069945.2	1266	999.464	364.681	27.6027
ENSGALT00000093812.1	1700	1293.87	0	0
ENSGALT00000017109.6	1577	1195.12	421.305	26.668
ENSGALT00000103291.1	2658	2443.18	0	0
ENSGALT00000084934.2	2580	2365.18	0	0
ENSGALT00000095264.1	2724	2509.18	0	0
ENSGALT00000093947.1	2976	2761.18	0	0
ENSGALT00000005824.5	3364	2963.22	568.837	14.5221
ENSGALT00000069539.2	1440	1222.18	45.1631	2.79546
