target_id	length	eff_length	est_counts	tpm
ENSGALT00000103863.1	282	78.7622	0	0
ENSGALT00000092144.1	105	42.5368	0	0
ENSGALT00000097599.1	99	38.8883	1	2.07377
ENSGALT00000096074.1	282	78.7622	1	1.02391
ENSGALT00000093123.1	285	81.1993	0	0
ENSGALT00000095759.1	297	91.3624	3.20542	2.82941
ENSGALT00000098150.1	207	29.9223	0	0
ENSGALT00000088071.2	171	14.8898	2	10.8323
ENSGALT00000101747.1	111	44.2571	0	0
ENSGALT00000034018.5	285	81.1993	3	2.97954
ENSGALT00000098775.1	282	78.7622	0	0
ENSGALT00000105314.1	288	83.6992	1	0.963515
ENSGALT00000103186.1	204	28.5621	1	2.82351
ENSGALT00000095006.1	282	78.7622	8.36576	8.56579
ENSGALT00000093599.1	297	91.3624	10.2067	9.0094
ENSGALT00000106599.1	288	83.6992	11.178	10.7702
ENSGALT00000106076.1	288	83.6992	3.12872	3.01457
ENSGALT00000092569.1	207	29.9223	1	2.69516
ENSGALT00000097506.1	282	78.7622	1	1.02391
ENSGALT00000102408.1	174	15.8916	0	0
ENSGALT00000085358.2	261	62.4957	7.9154	10.2142
ENSGALT00000090665.1	207	29.9223	0	0
ENSGALT00000104147.1	282	78.7622	48	49.1477
ENSGALT00000009519.6	312	104.459	1691	1305.5
ENSGALT00000107510.1	303	96.5268	1.07946	0.901856
ENSGALT00000102297.1	300	93.9604	8.49515	7.29132
ENSGALT00000106260.1	300	93.9604	1.01733	0.873165
ENSGALT00000091808.1	303	96.5268	1.92823	1.61098
ENSGALT00000107033.1	300	93.9604	0	0
ENSGALT00000093063.1	303	96.5268	0	0
ENSGALT00000093463.1	303	96.5268	2	1.67094
ENSGALT00000097156.1	300	93.9604	0	0
ENSGALT00000107238.1	306	99.1536	0	0
ENSGALT00000103224.1	303	96.5268	3.99414	3.33699
ENSGALT00000076576.2	300	93.9604	6.8411	5.87166
ENSGALT00000100705.1	303	96.5268	2.52746	2.11163
ENSGALT00000095032.1	297	91.3624	2.04342	1.80372
ENSGALT00000095957.1	300	93.9604	3.92798	3.37135
ENSGALT00000104488.1	291	86.1966	0	0
ENSGALT00000090393.1	300	93.9604	0	0
ENSGALT00000107783.1	300	93.9604	3.89962	3.34701
ENSGALT00000101333.1	300	93.9604	1.21496	1.04279
ENSGALT00000105767.1	300	93.9604	8.38503	7.1968
ENSGALT00000103134.1	303	96.5268	0	0
ENSGALT00000091408.1	300	93.9604	0	0
ENSGALT00000097586.1	300	93.9604	0	0
